sentances,predictions
"JSLE patients have more severe disease activity and more frequent renal involvement and LSLE patients have milder disease activity, more commonly accompanied by Sjogrens syndrome, at disease onset.University Medical School & Hospital, Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea.Gwangju, Korea.University Medical School & Hospital, Gwangju, Korea shinseok@chonnam.ac.kr.Sjogrens Syndrome and Systemic Sclerosis.","[{'JSLE': 'I-Entity'}, {'patients': 'O'}, {'have': 'O'}, {'more': 'O'}, {'severe': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'and': 'O'}, {'more': 'O'}, {'frequent': 'O'}, {'renal': 'O'}, {'involvement': 'O'}, {'and': 'O'}, {'LSLE': 'I-Entity'}, {'patients': 'O'}, {'have': 'O'}, {'milder': 'O'}, {'disease': 'O'}, {'activity,': 'O'}, {'more': 'O'}, {'commonly': 'O'}, {'accompanied': 'O'}, {'by': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome,': 'I-Entity'}, {'at': 'O'}, {'disease': 'O'}, {'onset.University': 'O'}, {'Medical': 'O'}, {'School': 'O'}, {'&': 'O'}, {'Hospital,': 'O'}, {'Gwangju,': 'O'}, {'Korea.University': 'O'}, {'Medical': 'O'}, {'School': 'O'}, {'&': 'O'}, {'Hospital,': 'O'}, {'Gwangju,': 'O'}]"
"We present the case of woman in her 50s who developed numerous red-brown telangiectatic macules on her trunk and extremities, as well as persistent dry eyes and dry mouth.","[{'We': 'O'}, {'present': 'O'}, {'the': 'O'}, {'case': 'O'}, {'of': 'O'}, {'woman': 'O'}, {'in': 'O'}, {'her': 'O'}, {'50s': 'O'}, {'who': 'O'}, {'developed': 'O'}, {'numerous': 'O'}, {'red-brown': 'O'}, {'telangiectatic': 'I-Entity'}, {'macules': 'O'}, {'on': 'O'}, {'her': 'O'}, {'trunk': 'O'}, {'and': 'O'}, {'extremities,': 'O'}, {'as': 'O'}, {'well': 'O'}, {'as': 'O'}, {'persistent': 'O'}, {'dry': 'B-Entity'}, {'eyes': 'I-Entity'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'mouth.': 'I-Entity'}]"
"salivary gland enlargement, low C4, leukocytopenia, cryoglobulins, monoclonal gammopathy, disease duration), rheumatoid factor was strongly associated to MALT-NHLs development.","[{'salivary': 'B-Entity'}, {'gland': 'I-Entity'}, {'enlargement,': 'I-Entity'}, {'low': 'O'}, {'C4,': 'O'}, {'leukocytopenia,': 'I-Entity'}, {'cryoglobulins,': 'O'}, {'monoclonal': 'B-Entity'}, {'gammopathy,': 'I-Entity'}, {'disease': 'O'}, {'duration),': 'O'}, {'rheumatoid': 'O'}, {'factor': 'O'}, {'was': 'O'}, {'strongly': 'O'}, {'associated': 'O'}, {'to': 'O'}, {'MALT-NHLs': 'B-Entity'}, {'development.': 'O'}]"
"CyA is used even in paediatric rheumatology, in particular in the management of juvenile dermatomyositis and macrophage activation syndrome associated with systemic juvenile idiopathic arthritis.","[{'CyA': 'I-Entity'}, {'is': 'O'}, {'used': 'O'}, {'even': 'O'}, {'in': 'O'}, {'paediatric': 'O'}, {'rheumatology,': 'O'}, {'in': 'O'}, {'particular': 'O'}, {'in': 'O'}, {'the': 'O'}, {'management': 'O'}, {'of': 'O'}, {'juvenile': 'B-Entity'}, {'dermatomyositis': 'I-Entity'}, {'and': 'O'}, {'macrophage': 'O'}, {'activation': 'O'}, {'syndrome': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'systemic': 'O'}, {'juvenile': 'B-Entity'}, {'idiopathic': 'I-Entity'}, {'arthritis.': 'I-Entity'}]"
Autoimmune diseases-related arthritis has been rarely reported in HIV-1-infected patients.,"[{'Autoimmune': 'B-Entity'}, {'diseases-related': 'I-Entity'}, {'arthritis': 'I-Entity'}, {'has': 'O'}, {'been': 'O'}, {'rarely': 'O'}, {'reported': 'O'}, {'in': 'O'}, {'HIV-1-infected': 'B-Entity'}, {'patients.': 'O'}]"
The arterial spin labeling (ASL) technique allows noninvasive quantitative assessment of tissue perfusion without the need for contrast agent.,"[{'The': 'O'}, {'arterial': 'O'}, {'spin': 'O'}, {'labeling': 'O'}, {'(ASL)': 'O'}, {'technique': 'O'}, {'allows': 'O'}, {'noninvasive': 'O'}, {'quantitative': 'O'}, {'assessment': 'O'}, {'of': 'O'}, {'tissue': 'O'}, {'perfusion': 'O'}, {'without': 'O'}, {'the': 'O'}, {'need': 'O'}, {'for': 'O'}, {'contrast': 'O'}, {'agent.': 'O'}]"
"The heterogeneity of neurologic manifestations in pSS complicates the diagnosis and approach to treatment, which should be directed toward the underlying neuro-pathologic mechanism.","[{'The': 'O'}, {'heterogeneity': 'O'}, {'of': 'O'}, {'neurologic': 'O'}, {'manifestations': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'complicates': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'and': 'O'}, {'approach': 'O'}, {'to': 'O'}, {'treatment,': 'O'}, {'which': 'O'}, {'should': 'O'}, {'be': 'O'}, {'directed': 'O'}, {'toward': 'O'}, {'the': 'O'}, {'underlying': 'O'}, {'neuro-pathologic': 'O'}, {'mechanism.': 'O'}]"
"When a case with thymic lymphoid hyperplasia without myasthenia gravis is encountered, it is essential to consider the presence of another autoimmune disease including Sjogren syndrome.Daigaku, Uchinada, Kahoku, Ishikawa, 9200293, Japan.","[{'When': 'O'}, {'a': 'O'}, {'case': 'O'}, {'with': 'O'}, {'thymic': 'O'}, {'lymphoid': 'I-Entity'}, {'hyperplasia': 'I-Entity'}, {'without': 'O'}, {'myasthenia': 'B-Entity'}, {'gravis': 'I-Entity'}, {'is': 'O'}, {'encountered,': 'O'}, {'it': 'O'}, {'is': 'O'}, {'essential': 'O'}, {'to': 'O'}, {'consider': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'another': 'O'}, {'autoimmune': 'B-Entity'}, {'disease': 'I-Entity'}, {'including': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome.Daigaku,': 'I-Entity'}, {'Uchinada,': 'O'}, {'Kahoku,': 'O'}, {'Ishikawa,': 'O'}, {'9200293,': 'O'}]"
"Polymerase chain reaction (PCR) and nested PCR were used to amplify viral DNA from peripheral blood mononuclear cells (PBMC) in 53 patients with SS, using primers from the HTLV-1 pX, p19, pol, and tax regions.","[{'Polymerase': 'O'}, {'chain': 'O'}, {'reaction': 'O'}, {'(PCR)': 'O'}, {'and': 'O'}, {'nested': 'O'}, {'PCR': 'O'}, {'were': 'O'}, {'used': 'O'}, {'to': 'O'}, {'amplify': 'O'}, {'viral': 'O'}, {'DNA': 'O'}, {'from': 'O'}, {'peripheral': 'O'}, {'blood': 'O'}, {'mononuclear': 'O'}, {'cells': 'O'}, {'(PBMC)': 'O'}, {'in': 'O'}, {'53': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'SS,': 'I-Entity'}, {'using': 'O'}, {'primers': 'O'}, {'from': 'O'}, {'the': 'O'}, {'HTLV-1': 'O'}, {'pX,': 'O'}, {'p19,': 'O'}, {'pol,': 'O'}, {'and': 'O'}]"
"The present 9 cases were characterized by : (i) prominent lymphoplasmacytic and B-immunoblastic infiltration ; (ii) absence of pronounced arborizing vascular proliferation ; (iii) absence of CD10(+) ""clear cells"" ; (iv) presence of hyperplastic germinal center in 7 cases ; (v) immunohistochemistry, flow cytometry, and polymerase chain reaction demonstrated a reactive nature of the T- and B-lymphocytes ; and (vi) on in situ hybridization, there were no Epstein-Barr virus -infected lymphoid cells in any of the 9 cases.","[{'The': 'O'}, {'present': 'O'}, {'9': 'O'}, {'cases': 'O'}, {'were': 'O'}, {'characterized': 'O'}, {'by': 'O'}, {':': 'O'}, {'(i)': 'O'}, {'prominent': 'O'}, {'lymphoplasmacytic': 'O'}, {'and': 'O'}, {'B-immunoblastic': 'O'}, {'infiltration': 'O'}, {';': 'O'}, {'(ii)': 'O'}, {'absence': 'O'}, {'of': 'O'}, {'pronounced': 'O'}, {'arborizing': 'O'}, {'vascular': 'O'}, {'proliferation': 'O'}, {';': 'O'}, {'(iii)': 'O'}, {'absence': 'O'}, {'of': 'O'}, {'CD10(+)': 'O'}, {'""clear': 'O'}, {'cells""': 'O'}, {';': 'O'}, {'(iv)': 'O'}]"
We stress the important role of liver biopsy when imaging indicates HCC in patients without underlying cirrhosis.fg.foschi@ausl.ra.itUltrasound in Medicine,"[{'We': 'O'}, {'stress': 'O'}, {'the': 'O'}, {'important': 'O'}, {'role': 'O'}, {'of': 'O'}, {'liver': 'O'}, {'biopsy': 'O'}, {'when': 'O'}, {'imaging': 'O'}, {'indicates': 'O'}, {'HCC': 'I-Entity'}, {'in': 'O'}, {'patients': 'O'}, {'without': 'O'}, {'underlying': 'O'}, {'cirrhosis.fg.foschi@ausl.ra.itUltrasound': 'I-Entity'}, {'in': 'O'}, {'Medicine': 'O'}]"
"Key recommendations include a decision tree for the use of oral disease-modifying antirheumatic drugs for inflammatory musculoskeletal pain, use of self-care measures and advice regarding exercise to reduce fatigue, and the use of rituximab in selected clinical settings for oral and ocular dryness and for certain extraglandular manifestations, including vasculitis, severe parotid swelling, inflammatory arthritis, pulmonary disease, and mononeuritis multiplex.","[{'Key': 'O'}, {'recommendations': 'O'}, {'include': 'O'}, {'a': 'O'}, {'decision': 'O'}, {'tree': 'O'}, {'for': 'O'}, {'the': 'O'}, {'use': 'O'}, {'of': 'O'}, {'oral': 'O'}, {'disease-modifying': 'O'}, {'antirheumatic': 'O'}, {'drugs': 'O'}, {'for': 'O'}, {'inflammatory': 'B-Entity'}, {'musculoskeletal': 'B-Entity'}, {'pain,': 'I-Entity'}, {'use': 'O'}, {'of': 'O'}, {'self-care': 'O'}, {'measures': 'O'}, {'and': 'O'}, {'advice': 'O'}, {'regarding': 'O'}, {'exercise': 'O'}, {'to': 'O'}, {'reduce': 'O'}, {'fatigue,': 'I-Entity'}, {'and': 'O'}, {'the': 'O'}, {'use': 'O'}, {'of': 'O'}, {'rituximab': 'I-Entity'}, {'in': 'O'}, {'selected': 'O'}, {'clinical': 'O'}, {'settings': 'O'}, {'for': 'O'}, {'oral': 'O'}, {'and': 'O'}, {'ocular': 'O'}]"
"Metformin, a first-line anti-diabetic drug, exerts anti-inflammatory and immunomodulatory effects by activating AMPK.","[{'Metformin,': 'I-Entity'}, {'a': 'O'}, {'first-line': 'O'}, {'anti-diabetic': 'O'}, {'drug,': 'O'}, {'exerts': 'O'}, {'anti-inflammatory': 'O'}, {'and': 'O'}, {'immunomodulatory': 'O'}, {'effects': 'O'}, {'by': 'O'}, {'activating': 'O'}, {'AMPK.': 'O'}]"
Advances in the role of infectious agents as triggers for SLE and Sjogrens syndrome have provided new insights into disease development.,"[{'Advances': 'O'}, {'in': 'O'}, {'the': 'O'}, {'role': 'O'}, {'of': 'O'}, {'infectious': 'O'}, {'agents': 'O'}, {'as': 'O'}, {'triggers': 'O'}, {'for': 'O'}, {'SLE': 'I-Entity'}, {'and': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'have': 'O'}, {'provided': 'O'}, {'new': 'O'}, {'insights': 'O'}, {'into': 'O'}, {'disease': 'O'}, {'development.': 'O'}]"
"Only one study evaluated the lissamine green test and reported a statistically significant difference between the groups at week 24 (MD -2.00, 95% CI -3.52 to -0.48).","[{'Only': 'O'}, {'one': 'O'}, {'study': 'O'}, {'evaluated': 'O'}, {'the': 'O'}, {'lissamine': 'B-Entity'}, {'green': 'I-Entity'}, {'test': 'O'}, {'and': 'O'}, {'reported': 'O'}, {'a': 'O'}, {'statistically': 'O'}, {'significant': 'O'}, {'difference': 'O'}, {'between': 'O'}, {'the': 'O'}, {'groups': 'O'}, {'at': 'O'}, {'week': 'O'}, {'24': 'O'}, {'(MD': 'O'}, {'-2.00,': 'O'}, {'95%': 'O'}, {'CI': 'O'}, {'-3.52': 'O'}, {'to': 'O'}, {'-0.48).': 'O'}]"
SFN diagnosis was based on intraepidermal nerve fiber density on skin biopsies in patients with no abnormality on EMG.,"[{'SFN': 'I-Entity'}, {'diagnosis': 'O'}, {'was': 'O'}, {'based': 'O'}, {'on': 'O'}, {'intraepidermal': 'O'}, {'nerve': 'O'}, {'fiber': 'O'}, {'density': 'O'}, {'on': 'O'}, {'skin': 'O'}, {'biopsies': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'no': 'O'}, {'abnormality': 'O'}, {'on': 'O'}, {'EMG.': 'O'}]"
Disease-modifying therapy is reserved for patients with systemic involvement; there is limited evidence for its efficacy.,"[{'Disease-modifying': 'O'}, {'therapy': 'O'}, {'is': 'O'}, {'reserved': 'O'}, {'for': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'systemic': 'O'}, {'involvement;': 'O'}, {'there': 'O'}, {'is': 'O'}, {'limited': 'O'}, {'evidence': 'O'}, {'for': 'O'}, {'its': 'O'}, {'efficacy.': 'O'}]"
"However, in spite of stabilized findings in the 5 eyes with perforated ulcers, the visual acuity was in this case only between light perception and 0.05.","[{'However,': 'O'}, {'in': 'O'}, {'spite': 'O'}, {'of': 'O'}, {'stabilized': 'O'}, {'findings': 'O'}, {'in': 'O'}, {'the': 'O'}, {'5': 'O'}, {'eyes': 'O'}, {'with': 'O'}, {'perforated': 'O'}, {'ulcers,': 'I-Entity'}, {'the': 'O'}, {'visual': 'O'}, {'acuity': 'O'}, {'was': 'O'}, {'in': 'O'}, {'this': 'O'}, {'case': 'O'}, {'only': 'O'}, {'between': 'O'}, {'light': 'O'}, {'perception': 'O'}, {'and': 'O'}, {'0.05.': 'O'}]"
The suggested approach for lip MSGB includes a specifically designed instrument whose performance during lip biopsy may contribute to minimize post-operative complications.interest exist.,"[{'The': 'O'}, {'suggested': 'O'}, {'approach': 'O'}, {'for': 'O'}, {'lip': 'O'}, {'MSGB': 'I-Entity'}, {'includes': 'O'}, {'a': 'O'}, {'specifically': 'O'}, {'designed': 'O'}, {'instrument': 'O'}, {'whose': 'O'}, {'performance': 'O'}, {'during': 'O'}, {'lip': 'O'}, {'biopsy': 'O'}, {'may': 'O'}, {'contribute': 'O'}, {'to': 'O'}, {'minimize': 'O'}, {'post-operative': 'O'}, {'complications.interest': 'O'}, {'exist.': 'O'}]"
A prospective observational study was conducted in At-Risk of AI-CTD (defined as antinuclear antibody (ANA) positive; ‚Äö√¢¬ß1‚Äö√Ñ√¢clinical systemic lupus erythematosus (SLE) criterion; symptom duration <12 months and treatment-na‚àö√òve).,"[{'A': 'O'}, {'prospective': 'O'}, {'observational': 'O'}, {'study': 'O'}, {'was': 'O'}, {'conducted': 'O'}, {'in': 'O'}, {'At-Risk': 'O'}, {'of': 'O'}, {'AI-CTD': 'I-Entity'}, {'(defined': 'O'}, {'as': 'O'}, {'antinuclear': 'O'}, {'antibody': 'O'}, {'(ANA)': 'O'}, {'positive;': 'O'}, {'‚Äö√¢¬ß1‚Äö√Ñ√¢clinical': 'O'}]"
The frequencies of subpopulations of CD14(+) monocytes were evaluated by flow cytometry among isolated mononuclear cells from peripheral blood and salivary glands from both patients and controls.,"[{'The': 'O'}, {'frequencies': 'O'}, {'of': 'O'}, {'subpopulations': 'O'}, {'of': 'O'}, {'CD14(+)': 'O'}, {'monocytes': 'O'}, {'were': 'O'}, {'evaluated': 'O'}, {'by': 'O'}, {'flow': 'O'}, {'cytometry': 'O'}, {'among': 'O'}, {'isolated': 'O'}, {'mononuclear': 'O'}, {'cells': 'O'}, {'from': 'O'}, {'peripheral': 'O'}, {'blood': 'O'}, {'and': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'from': 'O'}, {'both': 'O'}, {'patients': 'O'}, {'and': 'O'}, {'controls.': 'O'}]"
"We validated the enumeration of circulating T cells resembling Tfh cells as a biomarker of this expansion in sanroque mice, and we performed a comprehensive comparison of the surface phenotype of circulating and tonsillar Tfh cells in humans.","[{'We': 'O'}, {'validated': 'O'}, {'the': 'O'}, {'enumeration': 'O'}, {'of': 'O'}, {'circulating': 'O'}, {'T': 'O'}, {'cells': 'O'}, {'resembling': 'O'}, {'Tfh': 'O'}, {'cells': 'O'}, {'as': 'O'}, {'a': 'O'}, {'biomarker': 'O'}, {'of': 'O'}, {'this': 'O'}, {'expansion': 'O'}, {'in': 'O'}, {'sanroque': 'O'}, {'mice,': 'O'}, {'and': 'O'}, {'we': 'O'}, {'performed': 'O'}, {'a': 'O'}, {'comprehensive': 'O'}, {'comparison': 'O'}, {'of': 'O'}, {'the': 'O'}, {'surface': 'O'}, {'phenotype': 'O'}, {'of': 'O'}, {'circulating': 'O'}, {'and': 'O'}, {'tonsillar': 'O'}, {'Tfh': 'O'}, {'cells': 'O'}, {'in': 'O'}, {'humans.': 'O'}]"
"Clinical data as well as findings from experimental disease were summarized in categories addressing the presence of aab against M3R in SS patients, the function of anti-M3R aab, the association of aab against M3R with SS-related phenotypes, in vivo pathogenicity of transferred aab against M3R in mice, and mouse models induced via immunization with M3R.","[{'Clinical': 'O'}, {'data': 'O'}, {'as': 'O'}, {'well': 'O'}, {'as': 'O'}, {'findings': 'O'}, {'from': 'O'}, {'experimental': 'O'}, {'disease': 'O'}, {'were': 'O'}, {'summarized': 'O'}, {'in': 'O'}, {'categories': 'O'}, {'addressing': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'aab': 'O'}, {'against': 'O'}, {'M3R': 'O'}, {'in': 'O'}, {'SS': 'I-Entity'}, {'patients,': 'O'}, {'the': 'O'}, {'function': 'O'}, {'of': 'O'}, {'anti-M3R': 'O'}, {'aab,': 'O'}, {'the': 'O'}, {'association': 'O'}, {'of': 'O'}, {'aab': 'O'}, {'against': 'O'}, {'M3R': 'O'}, {'with': 'O'}, {'SS-related': 'I-Entity'}, {'phenotypes,': 'O'}, {'in': 'O'}, {'vivo': 'O'}, {'pathogenicity': 'O'}]"
"After reviewing in detail the cutaneous manifestations of the most frequent inflammatory rheumatic diseases, we describe a topographic and morphological approach to skin rashes, calling attention to facial rashes, hand involvement, scalp, nail, or leg lesions or to some morphological aspects of skin lesions (annular, pustular, urticarial, or exanthematous) that may be the initial manifestations of inflammatory rheumatic diseases.","[{'After': 'O'}, {'reviewing': 'O'}, {'in': 'O'}, {'detail': 'O'}, {'the': 'O'}, {'cutaneous': 'O'}, {'manifestations': 'O'}, {'of': 'O'}, {'the': 'O'}, {'most': 'O'}, {'frequent': 'O'}, {'inflammatory': 'B-Entity'}, {'rheumatic': 'I-Entity'}, {'diseases,': 'I-Entity'}, {'we': 'O'}, {'describe': 'O'}, {'a': 'O'}, {'topographic': 'O'}, {'and': 'O'}, {'morphological': 'O'}, {'approach': 'O'}, {'to': 'O'}, {'skin': 'B-Entity'}, {'rashes,': 'I-Entity'}, {'calling': 'O'}, {'attention': 'O'}, {'to': 'O'}, {'facial': 'O'}, {'rashes,': 'I-Entity'}, {'hand': 'O'}, {'involvement,': 'O'}, {'scalp,': 'O'}, {'nail,': 'O'}, {'or': 'O'}, {'leg': 'O'}, {'lesions': 'O'}, {'or': 'O'}, {'to': 'O'}, {'some': 'O'}, {'morphological': 'O'}, {'aspects': 'O'}, {'of': 'O'}, {'skin': 'O'}]"
Type I interferons (IFN) are a class of inducible and protective cytokines best known for immune defence against viruses and intracellular bacteria.,"[{'Type': 'O'}, {'I': 'O'}, {'interferons': 'O'}, {'(IFN)': 'O'}, {'are': 'O'}, {'a': 'O'}, {'class': 'O'}, {'of': 'O'}, {'inducible': 'O'}, {'and': 'O'}, {'protective': 'O'}, {'cytokines': 'O'}, {'best': 'O'}, {'known': 'O'}, {'for': 'O'}, {'immune': 'O'}, {'defence': 'O'}, {'against': 'O'}, {'viruses': 'I-Entity'}, {'and': 'O'}, {'intracellular': 'O'}, {'bacteria.': 'O'}]"
The aim of this work was to clarify the effect of leflunomide (LEF) on the eye dryness in patients with secondary Sjogrens syndrome associated with rheumatoid arthritis (RA-sSS) and in patients with rheumatoid arthritis (RA).,"[{'The': 'O'}, {'aim': 'O'}, {'of': 'O'}, {'this': 'O'}, {'work': 'O'}, {'was': 'O'}, {'to': 'O'}, {'clarify': 'O'}, {'the': 'O'}, {'effect': 'O'}, {'of': 'O'}, {'leflunomide': 'I-Entity'}, {'(LEF)': 'O'}, {'on': 'O'}, {'the': 'O'}, {'eye': 'B-Entity'}, {'dryness': 'I-Entity'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'secondary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'associated': 'O'}, {'with': 'O'}, {'rheumatoid': 'B-Entity'}, {'arthritis': 'I-Entity'}, {'(RA-sSS)': 'O'}, {'and': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'rheumatoid': 'B-Entity'}]"
"Herein, we review those diseases for which dermatologists may be asked to perform a biopsy on normal skin where analysis by optical microscopy, immunofluorescence or electronic microscopy may result in diagnosis of an ""internal"" disease.","[{'Herein,': 'O'}, {'we': 'O'}, {'review': 'O'}, {'those': 'O'}, {'diseases': 'O'}, {'for': 'O'}, {'which': 'O'}, {'dermatologists': 'O'}, {'may': 'O'}, {'be': 'O'}, {'asked': 'O'}, {'to': 'O'}, {'perform': 'O'}, {'a': 'O'}, {'biopsy': 'O'}, {'on': 'O'}, {'normal': 'O'}, {'skin': 'O'}, {'where': 'O'}, {'analysis': 'O'}, {'by': 'O'}, {'optical': 'O'}, {'microscopy,': 'O'}, {'immunofluorescence': 'O'}, {'or': 'O'}, {'electronic': 'O'}, {'microscopy': 'O'}, {'may': 'O'}, {'result': 'O'}, {'in': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'an': 'O'}, {'""internal""': 'O'}, {'disease.': 'O'}]"
"Parotid R2* value contributed to the diagnosis of Sjogren syndrome combined with MR nodular grade.The Affiliated Hospital of Nanjing University Medical School, Nanjing; ‚Äö√Ñ¬∞Philips Healthcare, Shanghai; and ¬¨√üPhilips Healthcare, Hong Kong, P.R.","[{'Parotid': 'O'}, {'R2*': 'O'}, {'value': 'O'}, {'contributed': 'O'}, {'to': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'combined': 'O'}, {'with': 'O'}, {'MR': 'O'}, {'nodular': 'O'}, {'grade.The': 'O'}, {'Affiliated': 'O'}, {'Hospital': 'O'}, {'of': 'O'}, {'Nanjing': 'O'}, {'University': 'O'}, {'Medical': 'O'}, {'School,': 'O'}, {'Nanjing;': 'O'}, {'‚Äö√Ñ¬∞Philips': 'O'}, {'Healthcare,': 'O'}, {'Shanghai;': 'O'}, {'and': 'O'}]"
Type 1 hyperlipoproteinemia (T1HLP) in childhood is most often due to genetic deficiency of lipoprotein lipase (LPL) or other related proteins.,"[{'Type': 'B-Entity'}, {'1': 'I-Entity'}, {'hyperlipoproteinemia': 'I-Entity'}, {'(T1HLP)': 'O'}, {'in': 'O'}, {'childhood': 'O'}, {'is': 'O'}, {'most': 'O'}, {'often': 'O'}, {'due': 'O'}, {'to': 'O'}, {'genetic': 'O'}, {'deficiency': 'O'}, {'of': 'O'}, {'lipoprotein': 'O'}, {'lipase': 'O'}, {'(LPL)': 'O'}, {'or': 'O'}, {'other': 'O'}, {'related': 'O'}, {'proteins.': 'O'}]"
Elevated FURIN levels associate with high levels of the Th1 type cytokine IFN-≈í‚â• and long duration of dry eye symptoms.,"[{'Elevated': 'O'}, {'FURIN': 'O'}, {'levels': 'O'}, {'associate': 'O'}, {'with': 'O'}, {'high': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'the': 'O'}, {'Th1': 'O'}, {'type': 'O'}, {'cytokine': 'O'}, {'IFN-≈í‚â•': 'O'}, {'and': 'O'}, {'long': 'O'}, {'duration': 'O'}, {'of': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'symptoms.': 'I-Entity'}]"
"Taken together, the results indicate that Sema5A contributes to the pathogenesis of RA through antigen-independent T cell and NK cell activation.","[{'Taken': 'O'}, {'together,': 'O'}, {'the': 'O'}, {'results': 'O'}, {'indicate': 'O'}, {'that': 'O'}, {'Sema5A': 'O'}, {'contributes': 'O'}, {'to': 'O'}, {'the': 'O'}, {'pathogenesis': 'O'}, {'of': 'O'}, {'RA': 'I-Entity'}, {'through': 'O'}, {'antigen-independent': 'O'}, {'T': 'O'}, {'cell': 'O'}, {'and': 'O'}, {'NK': 'O'}, {'cell': 'O'}, {'activation.': 'O'}]"
The samples were examined by Raman microscope.Support vector machine(SVM) was employed to analyze the data and establish the classification model.,"[{'The': 'O'}, {'samples': 'O'}, {'were': 'O'}, {'examined': 'O'}, {'by': 'O'}, {'Raman': 'O'}, {'microscope.Support': 'O'}, {'vector': 'O'}, {'machine(SVM)': 'O'}, {'was': 'O'}, {'employed': 'O'}, {'to': 'O'}, {'analyze': 'O'}, {'the': 'O'}, {'data': 'O'}, {'and': 'O'}, {'establish': 'O'}, {'the': 'O'}, {'classification': 'O'}, {'model.': 'O'}]"
"Although it is well accepted to use corticosteroids for the treatment of systemic manifestations, there is scarce information available regarding the use of targeted therapy for refractory cases.","[{'Although': 'O'}, {'it': 'O'}, {'is': 'O'}, {'well': 'O'}, {'accepted': 'O'}, {'to': 'O'}, {'use': 'O'}, {'corticosteroids': 'O'}, {'for': 'O'}, {'the': 'O'}, {'treatment': 'O'}, {'of': 'O'}, {'systemic': 'O'}, {'manifestations,': 'O'}, {'there': 'O'}, {'is': 'O'}, {'scarce': 'O'}, {'information': 'O'}, {'available': 'O'}, {'regarding': 'O'}, {'the': 'O'}, {'use': 'O'}, {'of': 'O'}, {'targeted': 'O'}, {'therapy': 'O'}, {'for': 'O'}, {'refractory': 'O'}, {'cases.': 'O'}]"
"Since the introduction of the Schirmer's test in 1903, other tests have been developed to evaluate dry eye, such as biomicroscopy, the tear film breakup time (BUT), vital dyes (lissamine green and rose bengal), fluorescein, leaf fern test, corneal sensitivity test, conjunctiva impression cytology, optical coherence tomography (OCT), and tear osmolarity measurement.","[{'Since': 'O'}, {'the': 'O'}, {'introduction': 'O'}, {'of': 'O'}, {'the': 'O'}, {""Schirmer's"": 'O'}, {'test': 'O'}, {'in': 'O'}, {'1903,': 'O'}, {'other': 'O'}, {'tests': 'O'}, {'have': 'O'}, {'been': 'O'}, {'developed': 'O'}, {'to': 'O'}, {'evaluate': 'O'}, {'dry': 'B-Entity'}, {'eye,': 'I-Entity'}, {'such': 'O'}, {'as': 'O'}, {'biomicroscopy,': 'O'}, {'the': 'O'}, {'tear': 'O'}, {'film': 'O'}, {'breakup': 'O'}, {'time': 'O'}, {'(BUT),': 'O'}, {'vital': 'O'}, {'dyes': 'O'}, {'(lissamine': 'O'}, {'green': 'I-Entity'}, {'and': 'O'}, {'rose': 'B-Entity'}, {'bengal),': 'I-Entity'}, {'fluorescein,': 'I-Entity'}, {'leaf': 'O'}, {'fern': 'I-Entity'}]"
