sentances,predictions
"Some patients develop genuine classic rheumatic and musculoskeletal diseases, but a number of rheumatic immune-related adverse events mimic rheumatic and musculoskeletal diseases with atypical features, mainly polymyalgia rheumatica, rheumatoid arthritis and myositis, as well as several systemic conditions, including sicca syndrome, vasculitis, sarcoidosis, systemic sclerosis and lupus.Society for Rheumatology.10.1093/rheumatology/kez295.","[{'Some': 'O'}, {'patients': 'O'}, {'develop': 'O'}, {'genuine': 'O'}, {'classic': 'O'}, {'rheumatic': 'B-Entity'}, {'and': 'I-Entity'}, {'musculoskeletal': 'I-Entity'}, {'diseases,': 'I-Entity'}, {'but': 'O'}, {'a': 'O'}, {'number': 'O'}, {'of': 'O'}, {'rheumatic': 'B-Entity'}, {'immune-related': 'I-Entity'}, {'adverse': 'O'}, {'events': 'O'}, {'mimic': 'O'}, {'rheumatic': 'B-Entity'}, {'and': 'I-Entity'}, {'musculoskeletal': 'I-Entity'}, {'diseases': 'I-Entity'}, {'with': 'O'}, {'atypical': 'O'}, {'features,': 'O'}, {'mainly': 'O'}, {'polymyalgia': 'B-Entity'}, {'rheumatica,': 'I-Entity'}, {'rheumatoid': 'B-Entity'}]"
Sjogrens syndrome (SS) is an inflammatory autoimmune disease that causes hyposecretion in salivary glands.,"[{'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'is': 'O'}, {'an': 'O'}, {'inflammatory': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'disease': 'I-Entity'}, {'that': 'O'}, {'causes': 'O'}, {'hyposecretion': 'O'}, {'in': 'O'}, {'salivary': 'O'}, {'glands.': 'O'}]"
A damaged joint count was done using Norfolk Arthritis Register Damaged Joint Count (NOAR-DJC).,"[{'A': 'O'}, {'damaged': 'O'}, {'joint': 'O'}, {'count': 'O'}, {'was': 'O'}, {'done': 'O'}, {'using': 'O'}, {'Norfolk': 'O'}, {'Arthritis': 'I-Entity'}, {'Register': 'O'}, {'Damaged': 'O'}, {'Joint': 'O'}, {'Count': 'O'}, {'(NOAR-DJC).': 'O'}]"
"We hypothesized that, because of these local failures, DHEA replacement therapy would be unable to improve the local androgen deficiency in SS salivary glands.","[{'We': 'O'}, {'hypothesized': 'O'}, {'that,': 'O'}, {'because': 'O'}, {'of': 'O'}, {'these': 'O'}, {'local': 'O'}, {'failures,': 'O'}, {'DHEA': 'I-Entity'}, {'replacement': 'O'}, {'therapy': 'O'}, {'would': 'O'}, {'be': 'O'}, {'unable': 'O'}, {'to': 'O'}, {'improve': 'O'}, {'the': 'O'}, {'local': 'O'}, {'androgen': 'O'}, {'deficiency': 'O'}, {'in': 'O'}, {'SS': 'O'}, {'salivary': 'O'}, {'glands.': 'O'}]"
Sjogrens syndrome (SS) is a debilitating systemic disease that may have oral complications.,"[{'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'debilitating': 'O'}, {'systemic': 'O'}, {'disease': 'I-Entity'}, {'that': 'O'}, {'may': 'O'}, {'have': 'O'}, {'oral': 'O'}, {'complications.': 'O'}]"
"We conclude that EDR data could be used for characterizing the treatments received by SSP and for assessing treatment outcomes.Indiana, USA.Indiana, USA.Indiana, USA.Indiana, USA.","[{'We': 'O'}, {'conclude': 'O'}, {'that': 'O'}, {'EDR': 'O'}, {'data': 'O'}, {'could': 'O'}, {'be': 'O'}, {'used': 'O'}, {'for': 'O'}, {'characterizing': 'O'}, {'the': 'O'}, {'treatments': 'O'}, {'received': 'O'}, {'by': 'O'}, {'SSP': 'I-Entity'}, {'and': 'O'}, {'for': 'O'}, {'assessing': 'O'}, {'treatment': 'O'}, {'outcomes.Indiana,': 'O'}, {'USA.Indiana,': 'O'}, {'USA.Indiana,': 'O'}, {'USA.Indiana,': 'O'}, {'USA.': 'O'}]"
TGP can alleviate some dryness symptoms as well as disease activity in pSS patients over 24¬¨‚Ä†weeks.,"[{'TGP': 'I-Entity'}, {'can': 'O'}, {'alleviate': 'O'}, {'some': 'O'}, {'dryness': 'I-Entity'}, {'symptoms': 'O'}, {'as': 'O'}, {'well': 'O'}, {'as': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients': 'O'}, {'over': 'O'}, {'24¬¨‚Ä†weeks.': 'O'}]"
"Patients with a simultaneous diagnosis of PAH and CTD, including SLE, MCTD, and primary SS, should receive intensive IS treatment regimens to achieve better short- and long-term outcomes.Medicine.Medicine.Medicine.Medicine.Medicine.non-obese diabetic mice with Sjogren's syndrome.","[{'Patients': 'O'}, {'with': 'O'}, {'a': 'O'}, {'simultaneous': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'PAH': 'I-Entity'}, {'and': 'O'}, {'CTD,': 'I-Entity'}, {'including': 'O'}, {'SLE,': 'I-Entity'}, {'MCTD,': 'I-Entity'}, {'and': 'O'}, {'primary': 'O'}, {'SS,': 'I-Entity'}, {'should': 'O'}, {'receive': 'O'}, {'intensive': 'O'}, {'IS': 'O'}, {'treatment': 'O'}, {'regimens': 'O'}, {'to': 'O'}, {'achieve': 'O'}, {'better': 'O'}, {'short-': 'O'}, {'and': 'O'}, {'long-term': 'O'}, {'outcomes.Medicine.Medicine.Medicine.Medicine.Medicine.non-obese': 'O'}, {'diabetic': 'I-Entity'}, {'mice': 'O'}]"
"The percentages of CD4+CXCR5+Tfh cells in peripheral blood were increased in pSS patients, but decreased after treatment with glucocorticoid and/or immunosuppressive drugs.","[{'The': 'O'}, {'percentages': 'O'}, {'of': 'O'}, {'CD4+CXCR5+Tfh': 'O'}, {'cells': 'O'}, {'in': 'O'}, {'peripheral': 'O'}, {'blood': 'O'}, {'were': 'O'}, {'increased': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients,': 'O'}, {'but': 'O'}, {'decreased': 'O'}, {'after': 'O'}, {'treatment': 'O'}, {'with': 'O'}, {'glucocorticoid': 'O'}, {'and/or': 'O'}, {'immunosuppressive': 'O'}, {'drugs.': 'O'}]"
"The most common abnormal findings on the chest CT scan were pulmonary nodules (n = 14), followed by cysts (n = 6) and reticular opacities (n = 4).","[{'The': 'O'}, {'most': 'O'}, {'common': 'O'}, {'abnormal': 'O'}, {'findings': 'O'}, {'on': 'O'}, {'the': 'O'}, {'chest': 'O'}, {'CT': 'O'}, {'scan': 'O'}, {'were': 'O'}, {'pulmonary': 'B-Entity'}, {'nodules': 'I-Entity'}, {'(n': 'O'}, {'=': 'O'}, {'14),': 'O'}, {'followed': 'O'}, {'by': 'O'}, {'cysts': 'I-Entity'}, {'(n': 'O'}, {'=': 'O'}, {'6)': 'O'}, {'and': 'O'}, {'reticular': 'B-Entity'}, {'opacities': 'I-Entity'}, {'(n': 'O'}, {'=': 'O'}, {'4).': 'O'}]"
"Peripheral neurological complications in primary Sjogrens syndrome (pSS) seem the most common, however the involvement of central nervous system (CNS) remains unclear.","[{'Peripheral': 'O'}, {'neurological': 'I-Entity'}, {'complications': 'I-Entity'}, {'in': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS)': 'O'}, {'seem': 'O'}, {'the': 'O'}, {'most': 'O'}, {'common,': 'O'}, {'however': 'O'}, {'the': 'O'}, {'involvement': 'O'}, {'of': 'O'}, {'central': 'O'}, {'nervous': 'O'}, {'system': 'O'}, {'(CNS)': 'O'}, {'remains': 'O'}, {'unclear.': 'O'}]"
Ten randomized controlled trials investigating the effect of acupuncture were included.,"[{'Ten': 'O'}, {'randomized': 'O'}, {'controlled': 'O'}, {'trials': 'O'}, {'investigating': 'O'}, {'the': 'O'}, {'effect': 'O'}, {'of': 'O'}, {'acupuncture': 'O'}, {'were': 'O'}, {'included.': 'O'}]"
Urinary alkalinisation using potassium bicarbonate was instituted; the patient responded well to treatment and is having outpatient follow-up.mattjulian@doctors.org.ukpresence of systemic auto-antibodies and/or hypergammaglobulinemia?,"[{'Urinary': 'O'}, {'alkalinisation': 'O'}, {'using': 'O'}, {'potassium': 'B-Entity'}, {'bicarbonate': 'I-Entity'}, {'was': 'O'}, {'instituted;': 'O'}, {'the': 'O'}, {'patient': 'O'}, {'responded': 'O'}, {'well': 'O'}, {'to': 'O'}, {'treatment': 'O'}, {'and': 'O'}, {'is': 'O'}, {'having': 'O'}, {'outpatient': 'O'}, {'follow-up.mattjulian@doctors.org.ukpresence': 'O'}, {'of': 'O'}, {'systemic': 'O'}, {'auto-antibodies': 'O'}, {'and/or': 'O'}, {'hypergammaglobulinemia?': 'I-Entity'}]"
"We propose that the information offered by these technologies will enhance our ability to diagnose, treat, and further understand the pathogenesis of multiple oral diseases.Institute of Dental and Craniofacial Research, National Institutes of Health, Bethesda, MD, USA.","[{'We': 'O'}, {'propose': 'O'}, {'that': 'O'}, {'the': 'O'}, {'information': 'O'}, {'offered': 'O'}, {'by': 'O'}, {'these': 'O'}, {'technologies': 'O'}, {'will': 'O'}, {'enhance': 'O'}, {'our': 'O'}, {'ability': 'O'}, {'to': 'O'}, {'diagnose,': 'O'}, {'treat,': 'O'}, {'and': 'O'}, {'further': 'O'}, {'understand': 'O'}, {'the': 'O'}, {'pathogenesis': 'O'}, {'of': 'O'}, {'multiple': 'O'}, {'oral': 'B-Entity'}, {'diseases.Institute': 'I-Entity'}, {'of': 'O'}, {'Dental': 'O'}, {'and': 'O'}, {'Craniofacial': 'O'}, {'Research,': 'O'}, {'National': 'O'}, {'Institutes': 'O'}, {'of': 'O'}, {'Health,': 'O'}, {'Bethesda,': 'O'}, {'MD,': 'O'}, {'USA.': 'O'}]"
Increased adoption of electronic dental records (EDR) could help in leveraging information from these records to assess dental treatment outcomes in SSP.,"[{'Increased': 'O'}, {'adoption': 'O'}, {'of': 'O'}, {'electronic': 'O'}, {'dental': 'O'}, {'records': 'O'}, {'(EDR)': 'O'}, {'could': 'O'}, {'help': 'O'}, {'in': 'O'}, {'leveraging': 'O'}, {'information': 'O'}, {'from': 'O'}, {'these': 'O'}, {'records': 'O'}, {'to': 'O'}, {'assess': 'O'}, {'dental': 'O'}, {'treatment': 'O'}, {'outcomes': 'O'}, {'in': 'O'}, {'SSP.': 'I-Entity'}]"
"Sjogren syndrome is an autoimmune disease characterized by dry mouth and eyes, known as sicca symptoms.","[{'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'is': 'O'}, {'an': 'O'}, {'autoimmune': 'B-Entity'}, {'disease': 'I-Entity'}, {'characterized': 'O'}, {'by': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'and': 'I-Entity'}, {'eyes,': 'I-Entity'}, {'known': 'O'}, {'as': 'O'}, {'sicca': 'B-Entity'}, {'symptoms.': 'O'}]"
"A 47-year-old female patient presented progressively worsening pain in the chest wall, back and bilateral lower extremities as well as muscle weakness was referred to our department.","[{'A': 'O'}, {'47-year-old': 'O'}, {'female': 'O'}, {'patient': 'O'}, {'presented': 'O'}, {'progressively': 'O'}, {'worsening': 'O'}, {'pain': 'I-Entity'}, {'in': 'O'}, {'the': 'O'}, {'chest': 'I-Entity'}, {'wall,': 'I-Entity'}, {'back': 'O'}, {'and': 'O'}, {'bilateral': 'O'}, {'lower': 'O'}, {'extremities': 'O'}, {'as': 'O'}, {'well': 'O'}, {'as': 'O'}, {'muscle': 'B-Entity'}, {'weakness': 'I-Entity'}, {'was': 'O'}, {'referred': 'O'}, {'to': 'O'}, {'our': 'O'}, {'department.': 'O'}]"
"Twenty-two trials examined ocular and oral dryness, for which only 2 and 4 trials showed statistically significant improvements, respectively.","[{'Twenty-two': 'O'}, {'trials': 'O'}, {'examined': 'O'}, {'ocular': 'B-Entity'}, {'and': 'I-Entity'}, {'oral': 'I-Entity'}, {'dryness,': 'I-Entity'}, {'for': 'O'}, {'which': 'O'}, {'only': 'O'}, {'2': 'O'}, {'and': 'O'}, {'4': 'O'}, {'trials': 'O'}, {'showed': 'O'}, {'statistically': 'O'}, {'significant': 'O'}, {'improvements,': 'O'}, {'respectively.': 'O'}]"
"Inflammation, nonetheless, seems to play a central role in this pathology especially in the form of Th-1, Th-2 and Th-17 cytokines release within different aspects, concentrations and connections involved in the maintenance of the syndrome.","[{'Inflammation,': 'O'}, {'nonetheless,': 'O'}, {'seems': 'O'}, {'to': 'O'}, {'play': 'O'}, {'a': 'O'}, {'central': 'O'}, {'role': 'O'}, {'in': 'O'}, {'this': 'O'}, {'pathology': 'O'}, {'especially': 'O'}, {'in': 'O'}, {'the': 'O'}, {'form': 'O'}, {'of': 'O'}, {'Th-1,': 'O'}, {'Th-2': 'O'}, {'and': 'O'}, {'Th-17': 'O'}, {'cytokines': 'O'}, {'release': 'O'}, {'within': 'O'}, {'different': 'O'}, {'aspects,': 'O'}, {'concentrations': 'O'}, {'and': 'O'}, {'connections': 'O'}, {'involved': 'O'}, {'in': 'O'}, {'the': 'O'}, {'maintenance': 'O'}, {'of': 'O'}, {'the': 'O'}, {'syndrome.': 'O'}]"
"A long disease duration is associated with subclinical atherosclerosis in pSS.Delinassios), All rights reserved.Italy e.zardi@unicampus.it.Italy.Italy.syndrome.","[{'A': 'O'}, {'long': 'O'}, {'disease': 'O'}, {'duration': 'O'}, {'is': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'subclinical': 'O'}, {'atherosclerosis': 'I-Entity'}, {'in': 'O'}, {'pSS.Delinassios),': 'O'}, {'All': 'O'}, {'rights': 'O'}, {'reserved.Italy': 'O'}, {'e.zardi@unicampus.it.Italy.Italy.syndrome.': 'O'}]"
Several studies indicate that there is an inflammatory component of fatigue in pSS and other chronic inflammatory rheumatic diseases.,"[{'Several': 'O'}, {'studies': 'O'}, {'indicate': 'O'}, {'that': 'O'}, {'there': 'O'}, {'is': 'O'}, {'an': 'O'}, {'inflammatory': 'O'}, {'component': 'O'}, {'of': 'O'}, {'fatigue': 'I-Entity'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'and': 'O'}, {'other': 'O'}, {'chronic': 'O'}, {'inflammatory': 'B-Entity'}, {'rheumatic': 'I-Entity'}, {'diseases.': 'I-Entity'}]"
"Recent developments in the understanding of the pathogenesis of SS provided evidence that the ocular dryness is associated with pathologic infiltration and dysfunction of the lacrimal glands and changes in the tear composition, together with abnormalities involving the neurosecreting circuits.","[{'Recent': 'O'}, {'developments': 'O'}, {'in': 'O'}, {'the': 'O'}, {'understanding': 'O'}, {'of': 'O'}, {'the': 'O'}, {'pathogenesis': 'O'}, {'of': 'O'}, {'SS': 'I-Entity'}, {'provided': 'O'}, {'evidence': 'O'}, {'that': 'O'}, {'the': 'O'}, {'ocular': 'B-Entity'}, {'dryness': 'I-Entity'}, {'is': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'pathologic': 'O'}, {'infiltration': 'O'}, {'and': 'O'}, {'dysfunction': 'O'}, {'of': 'O'}, {'the': 'O'}, {'lacrimal': 'O'}, {'glands': 'O'}, {'and': 'O'}, {'changes': 'O'}, {'in': 'O'}, {'the': 'O'}, {'tear': 'O'}, {'composition,': 'O'}, {'together': 'O'}, {'with': 'O'}, {'abnormalities': 'O'}, {'involving': 'O'}, {'the': 'O'}, {'neurosecreting': 'O'}, {'circuits.': 'O'}]"
"To evaluate the effectiveness of low-level laser therapy (LLLT) in the treatment of xerostomia in primary Sjogrens syndrome (SS), a randomized clinical trial of patients with dry mouth symptoms associated with primary SS receiving care at a university hospital was conducted.","[{'To': 'O'}, {'evaluate': 'O'}, {'the': 'O'}, {'effectiveness': 'O'}, {'of': 'O'}, {'low-level': 'O'}, {'laser': 'O'}, {'therapy': 'O'}, {'(LLLT)': 'O'}, {'in': 'O'}, {'the': 'O'}, {'treatment': 'O'}, {'of': 'O'}, {'xerostomia': 'I-Entity'}, {'in': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(SS),': 'O'}, {'a': 'O'}, {'randomized': 'O'}, {'clinical': 'O'}, {'trial': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'symptoms': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'primary': 'O'}, {'SS': 'I-Entity'}, {'receiving': 'O'}, {'care': 'O'}, {'at': 'O'}, {'a': 'O'}, {'university': 'O'}, {'hospital': 'O'}, {'was': 'O'}, {'conducted.': 'O'}]"
"Although the incidence of hepatocellular carcinoma, end-stage renal disease, variceal bleeding, and hypothyroidism were all higher in the PBC-SS group than in the PBC-only group, the differences were not significant.Our study suggests that PBC-SS patients have a higher risk of developing interstitial lung disease and spontaneous bacterial peritonitis and have a poor prognosis.","[{'Although': 'O'}, {'the': 'O'}, {'incidence': 'O'}, {'of': 'O'}, {'hepatocellular': 'B-Entity'}, {'carcinoma,': 'I-Entity'}, {'end-stage': 'B-Entity'}, {'renal': 'I-Entity'}, {'disease,': 'I-Entity'}, {'variceal': 'B-Entity'}, {'bleeding,': 'I-Entity'}, {'and': 'O'}, {'hypothyroidism': 'I-Entity'}, {'were': 'O'}, {'all': 'O'}, {'higher': 'O'}, {'in': 'O'}, {'the': 'O'}, {'PBC-SS': 'I-Entity'}, {'group': 'O'}, {'than': 'O'}, {'in': 'O'}, {'the': 'O'}, {'PBC-only': 'O'}, {'group,': 'O'}, {'the': 'O'}, {'differences': 'O'}, {'were': 'O'}, {'not': 'O'}, {'significant.Our': 'O'}, {'study': 'O'}, {'suggests': 'O'}, {'that': 'O'}, {'PBC-SS': 'I-Entity'}]"
"In addition, the finding of thyroid peroxidase, thyroglobulin antibodies, and hypothyroidism led us to the diagnosis of Hashimoto thyroiditis.","[{'In': 'O'}, {'addition,': 'O'}, {'the': 'O'}, {'finding': 'O'}, {'of': 'O'}, {'thyroid': 'O'}, {'peroxidase,': 'O'}, {'thyroglobulin': 'O'}, {'antibodies,': 'O'}, {'and': 'O'}, {'hypothyroidism': 'I-Entity'}, {'led': 'O'}, {'us': 'O'}, {'to': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'Hashimoto': 'B-Entity'}, {'thyroiditis.': 'I-Entity'}]"
"The most prevalent species found was Candida albicans followed by Candida tropicalis, Candida glabrata, Candida parapsilosis, and Candida krusei.","[{'The': 'O'}, {'most': 'O'}, {'prevalent': 'O'}, {'species': 'O'}, {'found': 'O'}, {'was': 'O'}, {'Candida': 'B-Entity'}, {'albicans': 'I-Entity'}, {'followed': 'O'}, {'by': 'O'}, {'Candida': 'B-Entity'}, {'tropicalis,': 'I-Entity'}, {'Candida': 'B-Entity'}, {'glabrata,': 'I-Entity'}, {'Candida': 'B-Entity'}, {'parapsilosis,': 'I-Entity'}, {'and': 'O'}, {'Candida': 'B-Entity'}, {'krusei.': 'I-Entity'}]"
Eleven patients (mean age 55 years [38-77]) were treated with rituximab for their neurological involvement.,"[{'Eleven': 'O'}, {'patients': 'O'}, {'(mean': 'O'}, {'age': 'O'}, {'55': 'O'}, {'years': 'O'}, {'[38-77])': 'O'}, {'were': 'O'}, {'treated': 'O'}, {'with': 'O'}, {'rituximab': 'I-Entity'}, {'for': 'O'}, {'their': 'O'}, {'neurological': 'O'}, {'involvement.': 'O'}]"
"To reveal dental implants survival rates in patients with oral mucosal diseases: oral lichen planus (OLP), Sjogrens syndrome (SjS), epidermolysis bullosa (EB) and systemic sclerosis (SSc).","[{'To': 'O'}, {'reveal': 'O'}, {'dental': 'O'}, {'implants': 'O'}, {'survival': 'O'}, {'rates': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'oral': 'B-Entity'}, {'mucosal': 'I-Entity'}, {'diseases:': 'I-Entity'}, {'oral': 'B-Entity'}, {'lichen': 'I-Entity'}, {'planus': 'I-Entity'}, {'(OLP),': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SjS),': 'O'}, {'epidermolysis': 'B-Entity'}, {'bullosa': 'I-Entity'}, {'(EB)': 'O'}, {'and': 'O'}, {'systemic': 'B-Entity'}, {'sclerosis': 'I-Entity'}, {'(SSc).': 'O'}]"
"Patients with BD showed an improvement of scintigraphic findings (5/5 patients), while a similar result was obtained only in 2 of the patients with pSS.","[{'Patients': 'O'}, {'with': 'O'}, {'BD': 'I-Entity'}, {'showed': 'O'}, {'an': 'O'}, {'improvement': 'O'}, {'of': 'O'}, {'scintigraphic': 'O'}, {'findings': 'O'}, {'(5/5': 'O'}, {'patients),': 'O'}, {'while': 'O'}, {'a': 'O'}, {'similar': 'O'}, {'result': 'O'}, {'was': 'O'}, {'obtained': 'O'}, {'only': 'O'}, {'in': 'O'}, {'2': 'O'}, {'of': 'O'}, {'the': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'pSS.': 'I-Entity'}]"
"In blood, we identified a 6-cell disease signature defined by decreased numbers of CD4 and memory B lymphocytes, decreased plasmacytoid dendritic cell numbers, and increased representation of activated CD4 and CD8 T¬¨‚Ä†cells and plasmablasts.","[{'In': 'O'}, {'blood,': 'O'}, {'we': 'O'}, {'identified': 'O'}, {'a': 'O'}, {'6-cell': 'O'}, {'disease': 'O'}, {'signature': 'O'}, {'defined': 'O'}, {'by': 'O'}, {'decreased': 'O'}, {'numbers': 'O'}, {'of': 'O'}, {'CD4': 'O'}, {'and': 'O'}, {'memory': 'O'}, {'B': 'O'}, {'lymphocytes,': 'O'}, {'decreased': 'O'}, {'plasmacytoid': 'O'}, {'dendritic': 'O'}, {'cell': 'O'}, {'numbers,': 'O'}, {'and': 'O'}, {'increased': 'O'}, {'representation': 'O'}, {'of': 'O'}, {'activated': 'O'}, {'CD4': 'O'}, {'and': 'O'}, {'CD8': 'O'}, {'T¬¨‚Ä†cells': 'O'}, {'and': 'O'}, {'plasmablasts.': 'O'}]"
Store-operated calcium entry was also reduced in peripheral blood mononuclear cells from pSS patients compared with those from healthy controls.,"[{'Store-operated': 'O'}, {'calcium': 'I-Entity'}, {'entry': 'O'}, {'was': 'O'}, {'also': 'O'}, {'reduced': 'O'}, {'in': 'O'}, {'peripheral': 'O'}, {'blood': 'O'}, {'mononuclear': 'O'}, {'cells': 'O'}, {'from': 'O'}, {'pSS': 'I-Entity'}, {'patients': 'O'}, {'compared': 'O'}, {'with': 'O'}, {'those': 'O'}, {'from': 'O'}, {'healthy': 'O'}, {'controls.': 'O'}]"
The purpose of this study is to determine the tear and serum protein levels of interleukin-33 (IL-33) and its correlation with Th cytokines and disease severity in dry eye (DE) syndrome.,"[{'The': 'O'}, {'purpose': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'is': 'O'}, {'to': 'O'}, {'determine': 'O'}, {'the': 'O'}, {'tear': 'O'}, {'and': 'O'}, {'serum': 'O'}, {'protein': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'interleukin-33': 'O'}, {'(IL-33)': 'O'}, {'and': 'O'}, {'its': 'O'}, {'correlation': 'O'}, {'with': 'O'}, {'Th': 'O'}, {'cytokines': 'O'}, {'and': 'O'}, {'disease': 'O'}, {'severity': 'O'}, {'in': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'(DE)': 'O'}, {'syndrome.': 'I-Entity'}]"
"We analyzed the presence of Chlamydia psittaci, Chlamydia pneumoniae, and Chlamydia trachomatis DNA in 47 nongastrointestinal and 14 gastrointestinal MALT lymphomas, 37 nonmalignant control samples, and 27 autoimmune precursor lesions by polymerase chain reaction amplification and direct sequencing.","[{'We': 'O'}, {'analyzed': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'Chlamydia': 'B-Entity'}, {'psittaci,': 'I-Entity'}, {'Chlamydia': 'B-Entity'}, {'pneumoniae,': 'I-Entity'}, {'and': 'O'}, {'Chlamydia': 'B-Entity'}, {'trachomatis': 'I-Entity'}, {'DNA': 'O'}, {'in': 'O'}, {'47': 'O'}, {'nongastrointestinal': 'O'}, {'and': 'O'}, {'14': 'O'}, {'gastrointestinal': 'B-Entity'}, {'MALT': 'B-Entity'}, {'lymphomas,': 'I-Entity'}, {'37': 'O'}, {'nonmalignant': 'O'}, {'control': 'O'}, {'samples,': 'O'}]"
"However, we cannot exclude the possibility that a higher PWV in pSS patients is caused, not by pSS itself, but by the use of steroids, hypertension and dyslipidemia.1.- A Case Report.","[{'However,': 'O'}, {'we': 'O'}, {'cannot': 'O'}, {'exclude': 'O'}, {'the': 'O'}, {'possibility': 'O'}, {'that': 'O'}, {'a': 'O'}, {'higher': 'O'}, {'PWV': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients': 'O'}, {'is': 'O'}, {'caused,': 'O'}, {'not': 'O'}, {'by': 'O'}, {'pSS': 'I-Entity'}, {'itself,': 'O'}, {'but': 'O'}, {'by': 'O'}, {'the': 'O'}, {'use': 'O'}, {'of': 'O'}, {'steroids,': 'I-Entity'}, {'hypertension': 'I-Entity'}, {'and': 'O'}, {'dyslipidemia.1.-': 'I-Entity'}, {'A': 'O'}, {'Case': 'O'}, {'Report.': 'O'}]"
"Commonly observed features in previously reported patients with childhood Sjogren syndrome and central nervous system complications have included fever at the time of neurologic presentation, cerebrospinal fluid pleocytosis, abnormal neuroimaging, and positivity for several specific antibodies.","[{'Commonly': 'O'}, {'observed': 'O'}, {'features': 'O'}, {'in': 'O'}, {'previously': 'O'}, {'reported': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'childhood': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'central': 'B-Entity'}, {'nervous': 'I-Entity'}, {'system': 'I-Entity'}, {'complications': 'I-Entity'}, {'have': 'O'}, {'included': 'O'}, {'fever': 'I-Entity'}, {'at': 'O'}, {'the': 'O'}, {'time': 'O'}, {'of': 'O'}, {'neurologic': 'O'}, {'presentation,': 'O'}, {'cerebrospinal': 'O'}, {'fluid': 'O'}, {'pleocytosis,': 'I-Entity'}, {'abnormal': 'O'}, {'neuroimaging,': 'O'}, {'and': 'O'}, {'positivity': 'O'}, {'for': 'O'}, {'several': 'O'}, {'specific': 'O'}, {'antibodies.': 'O'}]"
RDW and NLR may prove to be useful indices to estimate pSS disease activity.Inc.,"[{'RDW': 'O'}, {'and': 'O'}, {'NLR': 'O'}, {'may': 'O'}, {'prove': 'O'}, {'to': 'O'}, {'be': 'O'}, {'useful': 'O'}, {'indices': 'O'}, {'to': 'O'}, {'estimate': 'O'}, {'pSS': 'I-Entity'}, {'disease': 'O'}, {'activity.Inc.': 'O'}]"
