sentances,predictions
"Later during the disease evolution, the subsequent chronic activation of B cells can lead to the development of systemic manifestations or non-Hodgkin's lymphoma.","[{'Later': 'O'}, {'during': 'O'}, {'the': 'O'}, {'disease': 'O'}, {'evolution,': 'O'}, {'the': 'O'}, {'subsequent': 'O'}, {'chronic': 'O'}, {'activation': 'O'}, {'of': 'O'}, {'B': 'O'}, {'cells': 'O'}, {'can': 'O'}, {'lead': 'O'}, {'to': 'O'}, {'the': 'O'}, {'development': 'O'}, {'of': 'O'}, {'systemic': 'O'}, {'manifestations': 'O'}, {'or': 'O'}, {""non-Hodgkin's"": 'B-Entity'}, {'lymphoma.': 'I-Entity'}]"
"Scleroderma pattern were significantly associated with the development of systemic sclerosis [P = .00001, sensitivity 94%, specificity 92%, positive predictive value 52%, negative predictive value 99%, and odds ratio 163 (95% CI, 97,9-271,5)], as well as dermatomyositis (P = .0004), overlap syndrome with signs of systemic sclerosis (P = .0001), and mixed connective tissue disease (P = .007).","[{'Scleroderma': 'I-Entity'}, {'pattern': 'O'}, {'were': 'O'}, {'significantly': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'the': 'O'}, {'development': 'O'}, {'of': 'O'}, {'systemic': 'B-Entity'}, {'sclerosis': 'I-Entity'}, {'[P': 'O'}, {'=': 'O'}, {'.00001,': 'O'}, {'sensitivity': 'O'}, {'94%,': 'O'}, {'specificity': 'O'}, {'92%,': 'O'}, {'positive': 'O'}, {'predictive': 'O'}, {'value': 'O'}, {'52%,': 'O'}, {'negative': 'O'}, {'predictive': 'O'}, {'value': 'O'}, {'99%,': 'O'}, {'and': 'O'}, {'odds': 'O'}, {'ratio': 'O'}, {'163': 'O'}, {'(95%': 'O'}, {'CI,': 'O'}, {'97,9-271,5)],': 'O'}]"
"Approximately 80% of female wild-type non-obese diabetic (WT NOD) mice spontaneously develop diabetes, whereas B-cell-deficient (B(-/-)) NOD mice are resistant to diabetes.","[{'Approximately': 'O'}, {'80%': 'O'}, {'of': 'O'}, {'female': 'O'}, {'wild-type': 'O'}, {'non-obese': 'O'}, {'diabetic': 'I-Entity'}, {'(WT': 'O'}, {'NOD)': 'O'}, {'mice': 'O'}, {'spontaneously': 'O'}, {'develop': 'O'}, {'diabetes,': 'I-Entity'}, {'whereas': 'O'}, {'B-cell-deficient': 'O'}, {'(B(-/-))': 'O'}, {'NOD': 'O'}, {'mice': 'O'}, {'are': 'O'}, {'resistant': 'O'}, {'to': 'O'}, {'diabetes.': 'I-Entity'}]"
"In a minority of the cases, patients can develop rarer complications, such as vasculitis and, even less commonly, ischemic colitis.","[{'In': 'O'}, {'a': 'O'}, {'minority': 'O'}, {'of': 'O'}, {'the': 'O'}, {'cases,': 'O'}, {'patients': 'O'}, {'can': 'O'}, {'develop': 'O'}, {'rarer': 'O'}, {'complications,': 'O'}, {'such': 'O'}, {'as': 'O'}, {'vasculitis': 'I-Entity'}, {'and,': 'O'}, {'even': 'O'}, {'less': 'O'}, {'commonly,': 'O'}, {'ischemic': 'B-Entity'}, {'colitis.': 'I-Entity'}]"
Objective To evaluate the efficacy and safety of Liujin Runzao Concentrated Decoction (LRCD) for the treatment of primary Sjogrens syndrome (pSS).,"[{'Objective': 'O'}, {'To': 'O'}, {'evaluate': 'O'}, {'the': 'O'}, {'efficacy': 'O'}, {'and': 'O'}, {'safety': 'O'}, {'of': 'O'}, {'Liujin': 'O'}, {'Runzao': 'I-Entity'}, {'Concentrated': 'O'}, {'Decoction': 'O'}, {'(LRCD)': 'O'}, {'for': 'O'}, {'the': 'O'}, {'treatment': 'O'}, {'of': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS).': 'O'}]"
The differential diagnosis expands when recurrent parotitis is encountered.,"[{'The': 'O'}, {'differential': 'O'}, {'diagnosis': 'O'}, {'expands': 'O'}, {'when': 'O'}, {'recurrent': 'O'}, {'parotitis': 'I-Entity'}, {'is': 'O'}, {'encountered.': 'O'}]"
"No clinical neuropsychiatric manifestations could be attributed to impaired integrity of the blood-brain barrier, or to TWEAK levels in cerebrospinal fluid or serum in either patient group.","[{'No': 'O'}, {'clinical': 'O'}, {'neuropsychiatric': 'O'}, {'manifestations': 'O'}, {'could': 'O'}, {'be': 'O'}, {'attributed': 'O'}, {'to': 'O'}, {'impaired': 'O'}, {'integrity': 'O'}, {'of': 'O'}, {'the': 'O'}, {'blood-brain': 'O'}, {'barrier,': 'O'}, {'or': 'O'}, {'to': 'O'}, {'TWEAK': 'I-Entity'}, {'levels': 'O'}, {'in': 'O'}, {'cerebrospinal': 'O'}, {'fluid': 'O'}, {'or': 'O'}, {'serum': 'O'}, {'in': 'O'}, {'either': 'O'}, {'patient': 'O'}, {'group.': 'O'}]"
"In patients with early arthritis naive to disease-modifying antirheumatic drugs, we evaluated the prevalence of initial and persistent lymphopenia, underlying diagnoses, and risk of infection or malignancy.","[{'In': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'early': 'O'}, {'arthritis': 'I-Entity'}, {'naive': 'O'}, {'to': 'O'}, {'disease-modifying': 'O'}, {'antirheumatic': 'O'}, {'drugs,': 'O'}, {'we': 'O'}, {'evaluated': 'O'}, {'the': 'O'}, {'prevalence': 'O'}, {'of': 'O'}, {'initial': 'O'}, {'and': 'O'}, {'persistent': 'O'}, {'lymphopenia,': 'I-Entity'}, {'underlying': 'O'}, {'diagnoses,': 'O'}, {'and': 'O'}, {'risk': 'O'}, {'of': 'O'}, {'infection': 'I-Entity'}, {'or': 'O'}, {'malignancy.': 'I-Entity'}]"
"The term ""mixed connective tissue disease"" (MCTD) concerns a systemic autoimmune disease typified by overlapping features between two or more systemic autoimmune diseases and the presence of antibodies against the U1 small nuclear ribonucleoprotein autoantigen (U1snRNP).","[{'The': 'O'}, {'term': 'O'}, {'""mixed': 'O'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'disease""': 'I-Entity'}, {'(MCTD)': 'O'}, {'concerns': 'O'}, {'a': 'O'}, {'systemic': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'disease': 'I-Entity'}, {'typified': 'O'}, {'by': 'O'}, {'overlapping': 'O'}, {'features': 'O'}, {'between': 'O'}, {'two': 'O'}, {'or': 'O'}, {'more': 'O'}, {'systemic': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'diseases': 'I-Entity'}, {'and': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'antibodies': 'O'}, {'against': 'O'}, {'the': 'O'}, {'U1': 'O'}, {'small': 'O'}, {'nuclear': 'O'}, {'ribonucleoprotein': 'O'}, {'autoantigen': 'O'}, {'(U1snRNP).': 'O'}]"
"In peripheral blood, no difference was found in CD4(+)CD25(+)Foxp3(+) Treg percentages among patients with IPF, pSS-IP, or HCs.","[{'In': 'O'}, {'peripheral': 'O'}, {'blood,': 'O'}, {'no': 'O'}, {'difference': 'O'}, {'was': 'O'}, {'found': 'O'}, {'in': 'O'}, {'CD4(+)CD25(+)Foxp3(+)': 'O'}, {'Treg': 'O'}, {'percentages': 'O'}, {'among': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'IPF,': 'I-Entity'}, {'pSS-IP,': 'O'}, {'or': 'O'}, {'HCs.': 'O'}]"
"Relapsing polychondritis shows subglottic stenosis, prominent ear and saddle nose; progressive systemic sclerosis shows osteolysis of the mandible, fibrosis of the masseter muscle with calcinosis of the subcutaneous tissue and dermatomyositis/polymyositis shows condylar erosions and autoimmune thyroiditis.","[{'Relapsing': 'O'}, {'polychondritis': 'I-Entity'}, {'shows': 'O'}, {'subglottic': 'B-Entity'}, {'stenosis,': 'I-Entity'}, {'prominent': 'O'}, {'ear': 'B-Entity'}, {'and': 'O'}, {'saddle': 'B-Entity'}, {'nose;': 'I-Entity'}, {'progressive': 'O'}, {'systemic': 'B-Entity'}, {'sclerosis': 'I-Entity'}, {'shows': 'O'}, {'osteolysis': 'I-Entity'}, {'of': 'O'}, {'the': 'O'}, {'mandible,': 'O'}, {'fibrosis': 'I-Entity'}, {'of': 'O'}, {'the': 'O'}, {'masseter': 'O'}, {'muscle': 'O'}, {'with': 'O'}, {'calcinosis': 'I-Entity'}, {'of': 'O'}, {'the': 'O'}, {'subcutaneous': 'O'}, {'tissue': 'O'}, {'and': 'O'}, {'dermatomyositis/polymyositis': 'I-Entity'}]"
Four infusion reactions and one delayed serum sickness-like disease resulted in rituximab discontinuation.,"[{'Four': 'O'}, {'infusion': 'O'}, {'reactions': 'O'}, {'and': 'O'}, {'one': 'O'}, {'delayed': 'O'}, {'serum': 'B-Entity'}, {'sickness-like': 'I-Entity'}, {'disease': 'I-Entity'}, {'resulted': 'O'}, {'in': 'O'}, {'rituximab': 'I-Entity'}, {'discontinuation.': 'O'}]"
"Heterogeneity, abnormal diffuse fat tissue deposition, and diffuse punctate calcification are specific for Sjogrens syndrome.","[{'Heterogeneity,': 'O'}, {'abnormal': 'O'}, {'diffuse': 'O'}, {'fat': 'O'}, {'tissue': 'O'}, {'deposition,': 'O'}, {'and': 'O'}, {'diffuse': 'O'}, {'punctate': 'O'}, {'calcification': 'I-Entity'}, {'are': 'O'}, {'specific': 'O'}, {'for': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome.': 'I-Entity'}]"
"Sjogrens syndrome (SS) is an autoimmune disease of unknown etiology, clinically manifested by dry eyes (xerophthalmia) and dry mouth (xerostomia).","[{'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'is': 'O'}, {'an': 'O'}, {'autoimmune': 'B-Entity'}, {'disease': 'O'}, {'of': 'O'}, {'unknown': 'O'}, {'etiology,': 'O'}, {'clinically': 'O'}, {'manifested': 'O'}, {'by': 'O'}, {'dry': 'B-Entity'}, {'eyes': 'I-Entity'}, {'(xerophthalmia)': 'O'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'(xerostomia).': 'O'}]"
We present a 44-year-old female with an initial presentation with distal renal tubular acidosis (RTA) after she presented with hypokalaemia and normal anion gap acidosis.,"[{'We': 'O'}, {'present': 'O'}, {'a': 'O'}, {'44-year-old': 'O'}, {'female': 'O'}, {'with': 'O'}, {'an': 'O'}, {'initial': 'O'}, {'presentation': 'O'}, {'with': 'O'}, {'distal': 'O'}, {'renal': 'B-Entity'}, {'tubular': 'I-Entity'}, {'acidosis': 'I-Entity'}, {'(RTA)': 'O'}, {'after': 'O'}, {'she': 'O'}, {'presented': 'O'}, {'with': 'O'}, {'hypokalaemia': 'I-Entity'}, {'and': 'O'}, {'normal': 'O'}, {'anion': 'O'}, {'gap': 'O'}, {'acidosis.': 'I-Entity'}]"
"Sjogrens Syndrome (SS) is a chronic autoimmune disease, leading to deficient secretion from salivary and lacrimal glands.","[{'Sjogrens': 'B-Entity'}, {'Syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'chronic': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'disease,': 'I-Entity'}, {'leading': 'O'}, {'to': 'O'}, {'deficient': 'O'}, {'secretion': 'O'}, {'from': 'O'}, {'salivary': 'O'}, {'and': 'O'}, {'lacrimal': 'O'}, {'glands.': 'O'}]"
"Therefore, Raman spectroscopy may increase the diagnostic sensitivity and specificity, meanwhile prevent patients from pain caused by biopsy.361003 Fujian, PR China.8.women in the general population: a nested case-control study.","[{'Therefore,': 'O'}, {'Raman': 'O'}, {'spectroscopy': 'O'}, {'may': 'O'}, {'increase': 'O'}, {'the': 'O'}, {'diagnostic': 'O'}, {'sensitivity': 'O'}, {'and': 'O'}, {'specificity,': 'O'}, {'meanwhile': 'O'}, {'prevent': 'O'}, {'patients': 'O'}, {'from': 'O'}, {'pain': 'I-Entity'}, {'caused': 'O'}, {'by': 'O'}, {'biopsy.361003': 'O'}, {'Fujian,': 'O'}, {'PR': 'O'}, {'China.8.women': 'O'}, {'in': 'O'}, {'the': 'O'}, {'general': 'O'}, {'population:': 'O'}, {'a': 'O'}, {'nested': 'O'}, {'case-control': 'O'}, {'study.': 'O'}]"
"We also reviewed diagnosis, clinical and laboratory features.","[{'We': 'O'}, {'also': 'O'}, {'reviewed': 'O'}, {'diagnosis,': 'O'}, {'clinical': 'O'}, {'and': 'O'}, {'laboratory': 'O'}, {'features.': 'O'}]"
"Although multiple sclerosis (MS) is the most common demyelinating disorder of the central nervous system (CNS), it lacks any definitive diagnostic test.","[{'Although': 'O'}, {'multiple': 'B-Entity'}, {'sclerosis': 'I-Entity'}, {'(MS)': 'O'}, {'is': 'O'}, {'the': 'O'}, {'most': 'O'}, {'common': 'O'}, {'demyelinating': 'B-Entity'}, {'disorder': 'I-Entity'}, {'of': 'I-Entity'}, {'the': 'I-Entity'}, {'central': 'I-Entity'}, {'nervous': 'I-Entity'}, {'system': 'I-Entity'}, {'(CNS),': 'O'}, {'it': 'O'}, {'lacks': 'O'}, {'any': 'O'}, {'definitive': 'O'}, {'diagnostic': 'O'}, {'test.': 'O'}]"
"NMO - a severe demyelinating disorder of the central nervous system - primarily affects the spinal cord and optic nerves, resulting in longitudinally extensive transverse myelitis and/or optic neuritis.","[{'NMO': 'I-Entity'}, {'-': 'O'}, {'a': 'O'}, {'severe': 'O'}, {'demyelinating': 'B-Entity'}, {'disorder': 'I-Entity'}, {'of': 'I-Entity'}, {'the': 'I-Entity'}, {'central': 'I-Entity'}, {'nervous': 'I-Entity'}, {'system': 'I-Entity'}, {'-': 'O'}, {'primarily': 'O'}, {'affects': 'O'}, {'the': 'O'}, {'spinal': 'O'}, {'cord': 'O'}, {'and': 'O'}, {'optic': 'O'}, {'nerves,': 'O'}, {'resulting': 'O'}, {'in': 'O'}, {'longitudinally': 'O'}, {'extensive': 'O'}, {'transverse': 'O'}, {'myelitis': 'I-Entity'}, {'and/or': 'O'}, {'optic': 'B-Entity'}, {'neuritis.': 'I-Entity'}]"
"Further item reduction will be evaluated in prospective SSc and mimicker cases.Ontario, Canada.","[{'Further': 'O'}, {'item': 'O'}, {'reduction': 'O'}, {'will': 'O'}, {'be': 'O'}, {'evaluated': 'O'}, {'in': 'O'}, {'prospective': 'O'}, {'SSc': 'I-Entity'}, {'and': 'O'}, {'mimicker': 'O'}, {'cases.Ontario,': 'O'}, {'Canada.': 'O'}]"
We performed DNA methylation analysis by methylation-sensitive restriction digestion followed by quantitative real-time polymerase chain reaction of selected genomic loci in saliva samples of 16¬¨‚Ä†SS patients and 10¬¨‚Ä†sicca controls with negative MSG biopsy.,"[{'We': 'O'}, {'performed': 'O'}, {'DNA': 'O'}, {'methylation': 'O'}, {'analysis': 'O'}, {'by': 'O'}, {'methylation-sensitive': 'O'}, {'restriction': 'O'}, {'digestion': 'O'}, {'followed': 'O'}, {'by': 'O'}, {'quantitative': 'O'}, {'real-time': 'O'}, {'polymerase': 'O'}, {'chain': 'O'}, {'reaction': 'O'}, {'of': 'O'}, {'selected': 'O'}, {'genomic': 'O'}, {'loci': 'O'}, {'in': 'O'}, {'saliva': 'O'}, {'samples': 'O'}, {'of': 'O'}, {'16¬¨‚Ä†SS': 'O'}, {'patients': 'O'}, {'and': 'O'}, {'10¬¨‚Ä†sicca': 'O'}]"
"Sera from 11 patients diagnosed with SS, 8 patients with dry eye disease (DED), and 8 normal age/sex-matched controls (NL) were collected for detecting antibodies against tissue KLK1, KLK11, KLK12, and KLK13 by capture enzyme-linked immunosorbent assay.","[{'Sera': 'O'}, {'from': 'O'}, {'11': 'O'}, {'patients': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'SS,': 'I-Entity'}, {'8': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'disease': 'I-Entity'}, {'(DED),': 'O'}, {'and': 'O'}, {'8': 'O'}, {'normal': 'O'}, {'age/sex-matched': 'O'}, {'controls': 'O'}, {'(NL)': 'O'}, {'were': 'O'}, {'collected': 'O'}, {'for': 'O'}, {'detecting': 'O'}, {'antibodies': 'O'}, {'against': 'O'}, {'tissue': 'O'}, {'KLK1,': 'O'}, {'KLK11,': 'O'}, {'KLK12,': 'O'}, {'and': 'O'}, {'KLK13': 'O'}, {'by': 'O'}, {'capture': 'O'}]"
The purpose of this review is to provide an update on the biologic agents that have been used in the treatment of diseases that affect the oral mucosa.,"[{'The': 'O'}, {'purpose': 'O'}, {'of': 'O'}, {'this': 'O'}, {'review': 'O'}, {'is': 'O'}, {'to': 'O'}, {'provide': 'O'}, {'an': 'O'}, {'update': 'O'}, {'on': 'O'}, {'the': 'O'}, {'biologic': 'O'}, {'agents': 'O'}, {'that': 'O'}, {'have': 'O'}, {'been': 'O'}, {'used': 'O'}, {'in': 'O'}, {'the': 'O'}, {'treatment': 'O'}, {'of': 'O'}, {'diseases': 'O'}, {'that': 'O'}, {'affect': 'O'}, {'the': 'O'}, {'oral': 'O'}, {'mucosa.': 'O'}]"
LS findings and ophthalmological test results of patients in early stage of disease were compared with the results of those in advanced stage and with those of normal individuals.,"[{'LS': 'O'}, {'findings': 'O'}, {'and': 'O'}, {'ophthalmological': 'O'}, {'test': 'O'}, {'results': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'in': 'O'}, {'early': 'O'}, {'stage': 'O'}, {'of': 'O'}, {'disease': 'O'}, {'were': 'O'}, {'compared': 'O'}, {'with': 'O'}, {'the': 'O'}, {'results': 'O'}, {'of': 'O'}, {'those': 'O'}, {'in': 'O'}, {'advanced': 'O'}, {'stage': 'O'}, {'and': 'O'}, {'with': 'O'}, {'those': 'O'}, {'of': 'O'}, {'normal': 'O'}, {'individuals.': 'O'}]"
"While additional study is warranted to assess the specificity and stability of these results, DTI could provide novel insight into the pathological processes accompanying the subtle cognitive dysfunction commonly experienced by PSS patients.USA.","[{'While': 'O'}, {'additional': 'O'}, {'study': 'O'}, {'is': 'O'}, {'warranted': 'O'}, {'to': 'O'}, {'assess': 'O'}, {'the': 'O'}, {'specificity': 'O'}, {'and': 'O'}, {'stability': 'O'}, {'of': 'O'}, {'these': 'O'}, {'results,': 'O'}, {'DTI': 'O'}, {'could': 'O'}, {'provide': 'O'}, {'novel': 'O'}, {'insight': 'O'}, {'into': 'O'}, {'the': 'O'}, {'pathological': 'O'}, {'processes': 'O'}, {'accompanying': 'O'}, {'the': 'O'}, {'subtle': 'O'}, {'cognitive': 'B-Entity'}, {'dysfunction': 'I-Entity'}, {'commonly': 'O'}, {'experienced': 'O'}, {'by': 'O'}, {'PSS': 'I-Entity'}, {'patients.USA.': 'O'}]"
Sjogrens syndrome (SS) is a systemic autoimmune disease characterized by chronic inflammation of the salivary and lacrimal glands.,"[{'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'systemic': 'O'}, {'autoimmune': 'I-Entity'}, {'disease': 'I-Entity'}, {'characterized': 'O'}, {'by': 'O'}, {'chronic': 'O'}, {'inflammation': 'I-Entity'}, {'of': 'O'}, {'the': 'O'}, {'salivary': 'O'}, {'and': 'O'}, {'lacrimal': 'O'}, {'glands.': 'O'}]"
"These findings suggest that high expression levels of Bpifb1 might predict disease traits before the onset of autoimmunity.at Niigata, Chuo-ku, Niigata, Japan.Niigata, Chuo-ku, Niigata, Japan.Niigata, Chuo-ku, Niigata, Japan.Dentistry at Niigata, Chuo-ku, Niigata, Japan.Dentistry at Niigata, Chuo-ku, Niigata, Japan.","[{'These': 'O'}, {'findings': 'O'}, {'suggest': 'O'}, {'that': 'O'}, {'high': 'O'}, {'expression': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'Bpifb1': 'O'}, {'might': 'O'}, {'predict': 'O'}, {'disease': 'O'}, {'traits': 'O'}, {'before': 'O'}, {'the': 'O'}, {'onset': 'O'}, {'of': 'O'}, {'autoimmunity.at': 'I-Entity'}, {'Niigata,': 'O'}, {'Chuo-ku,': 'O'}, {'Niigata,': 'I-Entity'}, {'Japan.Niigata,': 'O'}, {'Chuo-ku,': 'O'}, {'Niigata,': 'I-Entity'}, {'Japan.Niigata,': 'O'}]"
"To determine the prevalence of pulmonary complications in primary Sjogren syndrome (pSS), and to identify the risk factors and the prognosis associated with pulmonary involvement in pSS patients.A total of 1341 hospitalized patients (853 with pSS and 488 with secondary Sjogren syndrome [sSS]) were retrospectively reviewed.","[{'To': 'O'}, {'determine': 'O'}, {'the': 'O'}, {'prevalence': 'O'}, {'of': 'O'}, {'pulmonary': 'B-Entity'}, {'complications': 'I-Entity'}, {'in': 'O'}, {'primary': 'B-Entity'}, {'Sjogren': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS),': 'O'}, {'and': 'O'}, {'to': 'O'}, {'identify': 'O'}, {'the': 'O'}, {'risk': 'O'}, {'factors': 'O'}, {'and': 'O'}, {'the': 'O'}, {'prognosis': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'pulmonary': 'O'}, {'involvement': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients.A': 'O'}, {'total': 'O'}, {'of': 'O'}, {'1341': 'O'}, {'hospitalized': 'O'}, {'patients': 'O'}, {'(853': 'O'}, {'with': 'O'}, {'pSS': 'I-Entity'}, {'and': 'O'}, {'488': 'O'}, {'with': 'O'}, {'secondary': 'B-Entity'}, {'Sjogren': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'[sSS])': 'O'}]"
"Moreover, the chronically created pro-inflammatory environment appears to promote glandular atrophy and irreparable architectural modifications.","[{'Moreover,': 'O'}, {'the': 'O'}, {'chronically': 'O'}, {'created': 'O'}, {'pro-inflammatory': 'O'}, {'environment': 'O'}, {'appears': 'O'}, {'to': 'O'}, {'promote': 'O'}, {'glandular': 'O'}, {'atrophy': 'I-Entity'}, {'and': 'O'}, {'irreparable': 'O'}, {'architectural': 'O'}, {'modifications.': 'O'}]"
"Here we report a 30-year-old woman diagnosed with trigeminal damage secondary to pSS who presented atypical trigeminal neuralgia of numbness of the right head and face and persistent prickling-like pain not associated with eating, talking or tooth-brushing, and had no ""trigger point"".","[{'Here': 'O'}, {'we': 'O'}, {'report': 'O'}, {'a': 'O'}, {'30-year-old': 'O'}, {'woman': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'trigeminal': 'B-Entity'}, {'damage': 'I-Entity'}, {'secondary': 'O'}, {'to': 'O'}, {'pSS': 'I-Entity'}, {'who': 'O'}, {'presented': 'O'}, {'atypical': 'O'}, {'trigeminal': 'B-Entity'}, {'neuralgia': 'I-Entity'}, {'of': 'O'}, {'numbness': 'B-Entity'}, {'of': 'O'}, {'the': 'O'}, {'right': 'O'}, {'head': 'O'}, {'and': 'O'}, {'face': 'O'}, {'and': 'O'}, {'persistent': 'O'}, {'prickling-like': 'O'}, {'pain': 'I-Entity'}, {'not': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'eating,': 'O'}, {'talking': 'O'}, {'or': 'O'}, {'tooth-brushing,': 'O'}, {'and': 'O'}, {'had': 'O'}]"
"Among 6 patients with follow-up computed tomography and pulmonary function, the results remained stable or worsened.","[{'Among': 'O'}, {'6': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'follow-up': 'O'}, {'computed': 'O'}, {'tomography': 'O'}, {'and': 'O'}, {'pulmonary': 'O'}, {'function,': 'O'}, {'the': 'O'}, {'results': 'O'}, {'remained': 'O'}, {'stable': 'O'}, {'or': 'O'}, {'worsened.': 'O'}]"
This study was undertaken to investigate whether there is a connection between the presence of anti-NR2 antibodies and hippocampal atrophy in human diseases.,"[{'This': 'O'}, {'study': 'O'}, {'was': 'O'}, {'undertaken': 'O'}, {'to': 'O'}, {'investigate': 'O'}, {'whether': 'O'}, {'there': 'O'}, {'is': 'O'}, {'a': 'O'}, {'connection': 'O'}, {'between': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'anti-NR2': 'O'}, {'antibodies': 'O'}, {'and': 'O'}, {'hippocampal': 'B-Entity'}, {'atrophy': 'I-Entity'}, {'in': 'O'}, {'human': 'O'}, {'diseases.': 'O'}]"
"Common treatment modalities utilized in SS patients included omega-3 supplements (82%), topical cyclosporine (74%), and artificial tear solutions (64%), as compared to omega-3 supplements (80%), hot-mask therapy (77%), and artificial tear solutions (77%), in SS-negative patients.","[{'Common': 'O'}, {'treatment': 'O'}, {'modalities': 'O'}, {'utilized': 'O'}, {'in': 'O'}, {'SS': 'I-Entity'}, {'patients': 'O'}, {'included': 'O'}, {'omega-3': 'B-Entity'}, {'supplements': 'O'}, {'(82%),': 'O'}, {'topical': 'O'}, {'cyclosporine': 'I-Entity'}, {'(74%),': 'O'}, {'and': 'O'}, {'artificial': 'O'}, {'tear': 'O'}, {'solutions': 'O'}, {'(64%),': 'O'}, {'as': 'O'}, {'compared': 'O'}, {'to': 'O'}, {'omega-3': 'B-Entity'}, {'supplements': 'O'}, {'(80%),': 'O'}, {'hot-mask': 'O'}]"
Visual analog scale assessment for dry eye and dry mouth symptoms was carried out.,"[{'Visual': 'O'}, {'analog': 'O'}, {'scale': 'O'}, {'assessment': 'O'}, {'for': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'symptoms': 'O'}, {'was': 'O'}, {'carried': 'O'}, {'out.': 'O'}]"
"Evaluation of entropy of the corneal nerve distribution observed by a laser confocal microscopy appears to quantitatively and noninvasively characterize an aspect of the SS patients in relation to the recognition of an impairment of their ocular surface, giving us for the first time a method to objectively and precisely characterize the corneal innervation status in the SS patients.Siena, Italy.Siena, Italy.24.Sjogrens syndrome.","[{'Evaluation': 'O'}, {'of': 'O'}, {'entropy': 'O'}, {'of': 'O'}, {'the': 'O'}, {'corneal': 'O'}, {'nerve': 'O'}, {'distribution': 'O'}, {'observed': 'O'}, {'by': 'O'}, {'a': 'O'}, {'laser': 'O'}, {'confocal': 'O'}, {'microscopy': 'O'}, {'appears': 'O'}, {'to': 'O'}, {'quantitatively': 'O'}, {'and': 'O'}, {'noninvasively': 'O'}, {'characterize': 'O'}, {'an': 'O'}, {'aspect': 'O'}, {'of': 'O'}, {'the': 'O'}, {'SS': 'I-Entity'}, {'patients': 'O'}, {'in': 'O'}, {'relation': 'O'}, {'to': 'O'}, {'the': 'O'}, {'recognition': 'O'}, {'of': 'O'}, {'an': 'O'}, {'impairment': 'B-Entity'}, {'of': 'I-Entity'}, {'their': 'O'}, {'ocular': 'I-Entity'}, {'surface,': 'I-Entity'}, {'giving': 'O'}, {'us': 'O'}, {'for': 'O'}, {'the': 'O'}, {'first': 'O'}, {'time': 'O'}, {'a': 'O'}, {'method': 'O'}, {'to': 'O'}]"
"The degree of inflammation varies among individuals with PD independently of the degree of bacterial infection, suggesting that alteration of the immune function may substantially contribute to its extent.","[{'The': 'O'}, {'degree': 'O'}, {'of': 'O'}, {'inflammation': 'I-Entity'}, {'varies': 'O'}, {'among': 'O'}, {'individuals': 'O'}, {'with': 'O'}, {'PD': 'I-Entity'}, {'independently': 'O'}, {'of': 'O'}, {'the': 'O'}, {'degree': 'O'}, {'of': 'O'}, {'bacterial': 'O'}, {'infection,': 'I-Entity'}, {'suggesting': 'O'}, {'that': 'O'}, {'alteration': 'O'}, {'of': 'O'}, {'the': 'O'}, {'immune': 'O'}, {'function': 'O'}, {'may': 'O'}, {'substantially': 'O'}, {'contribute': 'O'}, {'to': 'O'}, {'its': 'O'}, {'extent.': 'O'}]"
