sentances,predictions
It was found that patients with pSS show evidence of subclinical atherosclerosis.,"[{'It': 'O'}, {'was': 'O'}, {'found': 'O'}, {'that': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'pSS': 'O'}, {'show': 'O'}, {'evidence': 'O'}, {'of': 'O'}, {'subclinical': 'O'}, {'atherosclerosis.': 'I-Entity'}]"
"The most common effects of NLE include cutaneous involvement and congenital heart block (CHB), although it might involve multiple organs, such as the liver, lungs, blood, and nervous or digestive systems.","[{'The': 'O'}, {'most': 'O'}, {'common': 'O'}, {'effects': 'O'}, {'of': 'O'}, {'NLE': 'I-Entity'}, {'include': 'O'}, {'cutaneous': 'O'}, {'involvement': 'O'}, {'and': 'O'}, {'congenital': 'B-Entity'}, {'heart': 'I-Entity'}, {'block': 'I-Entity'}, {'(CHB),': 'O'}, {'although': 'O'}, {'it': 'O'}, {'might': 'O'}, {'involve': 'O'}, {'multiple': 'O'}, {'organs,': 'O'}, {'such': 'O'}, {'as': 'O'}, {'the': 'O'}, {'liver,': 'O'}, {'lungs,': 'O'}, {'blood,': 'O'}, {'and': 'O'}, {'nervous': 'O'}, {'or': 'O'}, {'digestive': 'O'}, {'systems.': 'O'}]"
Cell-free nucleic acids isolated from patients' sera competently primed the activation of both NLRP3 and AIM2 inflammasomes in healthy monocytes.,"[{'Cell-free': 'O'}, {'nucleic': 'O'}, {'acids': 'O'}, {'isolated': 'O'}, {'from': 'O'}, {""patients'"": 'O'}, {'sera': 'O'}, {'competently': 'O'}, {'primed': 'O'}, {'the': 'O'}, {'activation': 'O'}, {'of': 'O'}, {'both': 'O'}, {'NLRP3': 'O'}, {'and': 'O'}, {'AIM2': 'O'}, {'inflammasomes': 'O'}, {'in': 'O'}, {'healthy': 'O'}, {'monocytes.': 'O'}]"
Approximately one fifth of a large cohort of pSS patients presented chronic respiratory symptoms.,"[{'Approximately': 'O'}, {'one': 'O'}, {'fifth': 'O'}, {'of': 'O'}, {'a': 'O'}, {'large': 'O'}, {'cohort': 'O'}, {'of': 'O'}, {'pSS': 'I-Entity'}, {'patients': 'O'}, {'presented': 'O'}, {'chronic': 'O'}, {'respiratory': 'I-Entity'}, {'symptoms.': 'I-Entity'}]"
A known case of primary Sjogren's syndrome with chronic kidney disease presented with respiratory symptoms and subsequent altered sensorium.,"[{'A': 'O'}, {'known': 'O'}, {'case': 'O'}, {'of': 'O'}, {'primary': 'B-Entity'}, {""Sjogren's"": 'I-Entity'}, {'syndrome': 'I-Entity'}, {'with': 'O'}, {'chronic': 'B-Entity'}, {'kidney': 'I-Entity'}, {'disease': 'I-Entity'}, {'presented': 'O'}, {'with': 'O'}, {'respiratory': 'O'}, {'symptoms': 'O'}, {'and': 'O'}, {'subsequent': 'O'}, {'altered': 'O'}, {'sensorium.': 'O'}]"
Disease activity in pSS was scored with the European League Against Rheumatism Sjogren's Syndrome Disease Activity Index (ESSDAI).,"[{'Disease': 'O'}, {'activity': 'O'}, {'in': 'O'}, {'pSS': 'O'}, {'was': 'O'}, {'scored': 'O'}, {'with': 'O'}, {'the': 'O'}, {'European': 'O'}, {'League': 'O'}, {'Against': 'I-Entity'}, {'Rheumatism': 'I-Entity'}, {""Sjogren's"": 'I-Entity'}, {'Syndrome': 'I-Entity'}, {'Disease': 'O'}, {'Activity': 'O'}, {'Index': 'O'}, {'(ESSDAI).': 'O'}]"
"Other forms of primary autonomic neuropathies include acute autonomic and sensory neuropathy and acute autonomic sensory and motor neuropathy, although the nosological relationship of the latter to Guillain-Barr‚àö¬© syndrome should be discussed.","[{'Other': 'O'}, {'forms': 'O'}, {'of': 'O'}, {'primary': 'B-Entity'}, {'autonomic': 'I-Entity'}, {'neuropathies': 'I-Entity'}, {'include': 'O'}, {'acute': 'O'}, {'autonomic': 'B-Entity'}, {'and': 'I-Entity'}, {'sensory': 'I-Entity'}, {'neuropathy': 'I-Entity'}, {'and': 'O'}, {'acute': 'O'}, {'autonomic': 'B-Entity'}, {'sensory': 'I-Entity'}, {'and': 'I-Entity'}, {'motor': 'I-Entity'}, {'neuropathy,': 'I-Entity'}, {'although': 'O'}, {'the': 'O'}, {'nosological': 'O'}, {'relationship': 'O'}, {'of': 'O'}, {'the': 'O'}, {'latter': 'O'}, {'to': 'O'}, {'Guillain-Barr‚àö¬©': 'B-Entity'}, {'syndrome': 'O'}, {'should': 'O'}, {'be': 'O'}]"
"The purpose of the current study was to expand the spectrum of proteases identified, to clarify their probable origin as well as to identify the contribution of these changes to disease pathogenesis.","[{'The': 'O'}, {'purpose': 'O'}, {'of': 'O'}, {'the': 'O'}, {'current': 'O'}, {'study': 'O'}, {'was': 'O'}, {'to': 'O'}, {'expand': 'O'}, {'the': 'O'}, {'spectrum': 'O'}, {'of': 'O'}, {'proteases': 'O'}, {'identified,': 'O'}, {'to': 'O'}, {'clarify': 'O'}, {'their': 'O'}, {'probable': 'O'}, {'origin': 'O'}, {'as': 'O'}, {'well': 'O'}, {'as': 'O'}, {'to': 'O'}, {'identify': 'O'}, {'the': 'O'}, {'contribution': 'O'}, {'of': 'O'}, {'these': 'O'}, {'changes': 'O'}, {'to': 'O'}, {'disease': 'O'}, {'pathogenesis.': 'O'}]"
"In addition to pointing to CD161 as a marker of a pathogenic subset of CD4(+) T cells in pSS patients, our data indicate that even though the ROR≈í‚â•(+) (Th17) CD161(+) subset might contribute to humoral manifestations of the disease, the ROR≈í‚â•(-) (non-Th17) CD161(+) subset is the one associated with disease activity in pSS patients.Society for Rheumatology.","[{'In': 'O'}, {'addition': 'O'}, {'to': 'O'}, {'pointing': 'O'}, {'to': 'O'}, {'CD161': 'O'}, {'as': 'O'}, {'a': 'O'}, {'marker': 'O'}, {'of': 'O'}, {'a': 'O'}, {'pathogenic': 'O'}, {'subset': 'O'}, {'of': 'O'}, {'CD4(+)': 'O'}, {'T': 'O'}, {'cells': 'O'}, {'in': 'O'}, {'pSS': 'I-Entity'}, {'patients,': 'O'}, {'our': 'O'}, {'data': 'O'}, {'indicate': 'O'}, {'that': 'O'}, {'even': 'O'}, {'though': 'O'}, {'the': 'O'}, {'ROR≈í‚â•(+)': 'O'}, {'(Th17)': 'O'}, {'CD161(+)': 'O'}]"
There are rare cases in which these patients developed posterior reversible encephalopathy syndrome (PRES).,"[{'There': 'O'}, {'are': 'O'}, {'rare': 'O'}, {'cases': 'O'}, {'in': 'O'}, {'which': 'O'}, {'these': 'O'}, {'patients': 'O'}, {'developed': 'O'}, {'posterior': 'B-Entity'}, {'reversible': 'O'}, {'encephalopathy': 'I-Entity'}, {'syndrome': 'O'}, {'(PRES).': 'O'}]"
Prompt recognition of sensory neuronopathies may constitute a therapeutic window to intervene before there are irreversible deficits.,"[{'Prompt': 'O'}, {'recognition': 'O'}, {'of': 'O'}, {'sensory': 'B-Entity'}, {'neuronopathies': 'I-Entity'}, {'may': 'O'}, {'constitute': 'O'}, {'a': 'O'}, {'therapeutic': 'O'}, {'window': 'O'}, {'to': 'O'}, {'intervene': 'O'}, {'before': 'O'}, {'there': 'O'}, {'are': 'O'}, {'irreversible': 'O'}, {'deficits.': 'O'}]"
Her menses also resumed and her rheumatological symptoms significantly improved.,"[{'Her': 'O'}, {'menses': 'O'}, {'also': 'O'}, {'resumed': 'O'}, {'and': 'O'}, {'her': 'O'}, {'rheumatological': 'I-Entity'}, {'symptoms': 'O'}, {'significantly': 'O'}, {'improved.': 'O'}]"
"Laboratory data mainly manifested with cytopenia (100%), liver dysfunction (100%), hypofibrinogenemia (62.5%), hypertriglyceridemia (81.8%), serum ferritin > 500 ¬¨¬µg/L (100%), low NK-cell activity (80%) and hemophagocytosis in bone marrow (100%).","[{'Laboratory': 'O'}, {'data': 'O'}, {'mainly': 'O'}, {'manifested': 'O'}, {'with': 'O'}, {'cytopenia': 'I-Entity'}, {'(100%),': 'O'}, {'liver': 'B-Entity'}, {'dysfunction': 'I-Entity'}, {'(100%),': 'O'}, {'hypofibrinogenemia': 'I-Entity'}, {'(62.5%),': 'O'}, {'hypertriglyceridemia': 'I-Entity'}, {'(81.8%),': 'O'}, {'serum': 'O'}, {'ferritin': 'O'}, {'>': 'O'}, {'500': 'O'}, {'¬¨¬µg/L': 'O'}]"
"Subjective symptoms were evaluated via visual analogue scales (VAS), and the unstimulated whole salivary flow was measured.","[{'Subjective': 'O'}, {'symptoms': 'O'}, {'were': 'O'}, {'evaluated': 'O'}, {'via': 'O'}, {'visual': 'O'}, {'analogue': 'O'}, {'scales': 'O'}, {'(VAS),': 'O'}, {'and': 'O'}, {'the': 'O'}, {'unstimulated': 'O'}, {'whole': 'O'}, {'salivary': 'O'}, {'flow': 'O'}, {'was': 'O'}, {'measured.': 'O'}]"
Our study demonstrates that BR3 is involved in the survival of cultured epithelial cells due to an autocrine effect of BAFF.,"[{'Our': 'O'}, {'study': 'O'}, {'demonstrates': 'O'}, {'that': 'O'}, {'BR3': 'O'}, {'is': 'O'}, {'involved': 'O'}, {'in': 'O'}, {'the': 'O'}, {'survival': 'O'}, {'of': 'O'}, {'cultured': 'O'}, {'epithelial': 'O'}, {'cells': 'O'}, {'due': 'O'}, {'to': 'O'}, {'an': 'O'}, {'autocrine': 'O'}, {'effect': 'O'}, {'of': 'O'}, {'BAFF.': 'O'}]"
"Parotidomegaly, lymphadenopathy, inflammatory neuropathy and vasculitis have been found to be predictive of the development of lymphoma.","[{'Parotidomegaly,': 'I-Entity'}, {'lymphadenopathy,': 'I-Entity'}, {'inflammatory': 'B-Entity'}, {'neuropathy': 'I-Entity'}, {'and': 'O'}, {'vasculitis': 'I-Entity'}, {'have': 'O'}, {'been': 'O'}, {'found': 'O'}, {'to': 'O'}, {'be': 'O'}, {'predictive': 'O'}, {'of': 'O'}, {'the': 'O'}, {'development': 'O'}, {'of': 'O'}, {'lymphoma.': 'I-Entity'}]"
"At the same time, the cause or effect is not clear yet because the dysfunction of salivary glands induces alterations in oral and intestinal microbiome which is linked to worsen of symptoms and disease severity.","[{'At': 'O'}, {'the': 'O'}, {'same': 'O'}, {'time,': 'O'}, {'the': 'O'}, {'cause': 'O'}, {'or': 'O'}, {'effect': 'O'}, {'is': 'O'}, {'not': 'O'}, {'clear': 'O'}, {'yet': 'O'}, {'because': 'O'}, {'the': 'O'}, {'dysfunction': 'B-Entity'}, {'of': 'I-Entity'}, {'salivary': 'I-Entity'}, {'glands': 'I-Entity'}, {'induces': 'O'}, {'alterations': 'O'}, {'in': 'O'}, {'oral': 'O'}, {'and': 'O'}, {'intestinal': 'O'}, {'microbiome': 'O'}, {'which': 'O'}, {'is': 'O'}, {'linked': 'O'}, {'to': 'O'}, {'worsen': 'O'}, {'of': 'O'}, {'symptoms': 'O'}, {'and': 'O'}, {'disease': 'O'}, {'severity.': 'O'}]"
He was also found to have hyperchloremic metabolic acidosis with normal anion gap and preserved ability to acidify urine to a pH of 5.5.,"[{'He': 'O'}, {'was': 'O'}, {'also': 'O'}, {'found': 'O'}, {'to': 'O'}, {'have': 'O'}, {'hyperchloremic': 'I-Entity'}, {'metabolic': 'B-Entity'}, {'acidosis': 'I-Entity'}, {'with': 'O'}, {'normal': 'O'}, {'anion': 'O'}, {'gap': 'O'}, {'and': 'O'}, {'preserved': 'O'}, {'ability': 'O'}, {'to': 'O'}, {'acidify': 'O'}, {'urine': 'O'}, {'to': 'O'}, {'a': 'O'}, {'pH': 'O'}, {'of': 'O'}, {'5.5.': 'O'}]"
"In the past, there were no studies to evaluate the incidence of Sjogren's syndrome and its relationship with sex and age in patients with systemic sclerosis.","[{'In': 'O'}, {'the': 'O'}, {'past,': 'O'}, {'there': 'O'}, {'were': 'O'}, {'no': 'O'}, {'studies': 'O'}, {'to': 'O'}, {'evaluate': 'O'}, {'the': 'O'}, {'incidence': 'O'}, {'of': 'O'}, {""Sjogren's"": 'B-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'its': 'O'}, {'relationship': 'O'}, {'with': 'O'}, {'sex': 'O'}, {'and': 'O'}, {'age': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'systemic': 'B-Entity'}, {'sclerosis.': 'I-Entity'}]"
It is characterised by an excessive activation of the immune system that leads to a disproportionate and destructive inflammatory response.,"[{'It': 'O'}, {'is': 'O'}, {'characterised': 'O'}, {'by': 'O'}, {'an': 'O'}, {'excessive': 'O'}, {'activation': 'O'}, {'of': 'O'}, {'the': 'O'}, {'immune': 'O'}, {'system': 'O'}, {'that': 'O'}, {'leads': 'O'}, {'to': 'O'}, {'a': 'O'}, {'disproportionate': 'O'}, {'and': 'O'}, {'destructive': 'O'}, {'inflammatory': 'O'}, {'response.': 'O'}]"
"We also compared the hearing thresholds between RA and PSS patients, finding a significant hearing threshold increase in 500-3000¬¨‚Ä†Hz of the PSS group.","[{'We': 'O'}, {'also': 'O'}, {'compared': 'O'}, {'the': 'O'}, {'hearing': 'O'}, {'thresholds': 'O'}, {'between': 'O'}, {'RA': 'I-Entity'}, {'and': 'O'}, {'PSS': 'I-Entity'}, {'patients,': 'O'}, {'finding': 'O'}, {'a': 'O'}, {'significant': 'O'}, {'hearing': 'O'}, {'threshold': 'O'}, {'increase': 'O'}, {'in': 'O'}, {'500-3000¬¨‚Ä†Hz': 'O'}, {'of': 'O'}, {'the': 'O'}, {'PSS': 'I-Entity'}, {'group.': 'O'}]"
"The risks of OAB and BPS/IC were significantly increased for pSS patients aged < 65 years (HR: 1.73 and 2.67), female patients (HR: 1.74 and 2.34), and patients requiring treatment for dry eyes and dry mouth (HR: 2.06 and 2.93).","[{'The': 'O'}, {'risks': 'O'}, {'of': 'O'}, {'OAB': 'I-Entity'}, {'and': 'O'}, {'BPS/IC': 'I-Entity'}, {'were': 'O'}, {'significantly': 'O'}, {'increased': 'O'}, {'for': 'O'}, {'pSS': 'I-Entity'}, {'patients': 'O'}, {'aged': 'O'}, {'<': 'O'}, {'65': 'O'}, {'years': 'O'}, {'(HR:': 'O'}, {'1.73': 'O'}, {'and': 'O'}, {'2.67),': 'O'}, {'female': 'O'}, {'patients': 'O'}, {'(HR:': 'O'}, {'1.74': 'O'}, {'and': 'O'}, {'2.34),': 'O'}, {'and': 'O'}, {'patients': 'O'}, {'requiring': 'O'}, {'treatment': 'O'}, {'for': 'O'}, {'dry': 'B-Entity'}, {'eyes': 'I-Entity'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'(HR:': 'O'}]"
"Because most non-Hodgkin lymphoma initially involves the neck organs, meticulous imaging studies mainly focused on the cervical regions are recommended in the follow-up of patients with primary Sjogren syndrome.","[{'Because': 'O'}, {'most': 'O'}, {'non-Hodgkin': 'B-Entity'}, {'lymphoma': 'I-Entity'}, {'initially': 'O'}, {'involves': 'O'}, {'the': 'O'}, {'neck': 'O'}, {'organs,': 'O'}, {'meticulous': 'O'}, {'imaging': 'O'}, {'studies': 'O'}, {'mainly': 'O'}, {'focused': 'O'}, {'on': 'O'}, {'the': 'O'}, {'cervical': 'O'}, {'regions': 'O'}, {'are': 'O'}, {'recommended': 'O'}, {'in': 'O'}, {'the': 'O'}, {'follow-up': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'primary': 'B-Entity'}, {'Sjogren': 'I-Entity'}, {'syndrome.': 'I-Entity'}]"
"All together, these data suggest salivary B cells have unique repertoire characteristics that likely influence autoantigen binding and contribute to Sjogrens syndrome disease in a tissue-specific manner.Manhasset, New York, USA; Division of Oral and Maxillofacial Pathology, Department of Dental Medicine, Long Island Jewish Medical Center, New Hyde Park, New York, USA; Department of Oral Biology, School of Dental Medicine, and Department of Biostatistics, State University of New York at Buffalo, Buffalo, New York, USA; Department of Dental Medicine and Medicine, Hofstra North Shore-LIJ School of Medicine, Hempstead, New York, USA; and Microarray Core Facility, University of Texas Southwestern Medical Center, Dallas, Texas, USA jkramer@buffalo.edu.Manhasset, New York, USA; Division of Oral and Maxillofacial Pathology, Department of Dental Medicine, Long Island Jewish Medical Center, New Hyde Park, New York, USA; Department of Oral Biology, School of Dental Medicine, and Department of Biostatistics, State University of New York at Buffalo, Buffalo, New York, USA; Department of Dental Medicine and Medicine, Hofstra North Shore-LIJ School of Medicine, Hempstead, New York, USA; and Microarray Core Facility, University of Texas Southwestern Medical Center, Dallas, Texas, USA.Manhasset, New York, USA; Division of Oral and Maxillofacial Pathology, Department of Dental Medicine, Long Island Jewish Medical Center, New Hyde Park, New York, USA; Department of Oral Biology, School of Dental Medicine, and Department of Biostatistics, State University of New York at Buffalo, Buffalo, New York, USA; Department of Dental Medicine and Medicine, Hofstra North Shore-LIJ School of Medicine, Hempstead, New York, USA; and Microarray Core Facility, University of Texas Southwestern Medical Center, Dallas, Texas, USA.Manhasset, New York, USA; Division of Oral and Maxillofacial Pathology, Department of Dental Medicine, Long Island Jewish Medical Center, New Hyde Park, New York, USA; Department of Oral Biology, School of Dental Medicine, and Department of Biostatistics, State University of New York at Buffalo, Buffalo, New York, USA; Department of Dental Medicine and Medicine, Hofstra North Shore-LIJ School of Medicine, Hempstead, New York, USA; and Microarray Core Facility, University of Texas Southwestern Medical Center, Dallas, Texas, USA.Manhasset, New York, USA; Division of Oral and Maxillofacial Pathology, Department of Dental Medicine, Long Island Jewish Medical Center, New Hyde Park, New York, USA; Department of Oral Biology, School of Dental Medicine, and Department of Biostatistics, State University of New York at Buffalo, Buffalo, New York, USA; Department of Dental Medicine and Medicine, Hofstra North Shore-LIJ School of Medicine, Hempstead, New York, USA; and Microarray Core Facility, University of Texas Southwestern Medical Center, Dallas, Texas, USA.Manhasset, New York, USA; Division of Oral and Maxillofacial Pathology, Department of Dental Medicine, Long Island Jewish Medical Center, New Hyde Park, New York, USA; Department of Oral Biology, School of Dental Medicine, and Department of Biostatistics, State University of New York at Buffalo, Buffalo, New York, USA; Department of Dental Medicine and Medicine, Hofstra North Shore-LIJ School of Medicine, Hempstead, New York, USA; and Microarray Core Facility, University of Texas Southwestern Medical Center, Dallas, Texas, USA.Manhasset, New York, USA; Division of Oral and Maxillofacial Pathology, Department of Dental Medicine, Long Island Jewish Medical Center, New Hyde Park, New York, USA; Department of Oral Biology, School of Dental Medicine, and Department of Biostatistics, State University of New York at Buffalo, Buffalo, New York, USA; Department of Dental Medicine and Medicine, Hofstra North Shore-LIJ School of Medicine, Hempstead, New York, USA; and Microarray Core Facility, University of Texas Southwestern Medical Center, Dallas, Texas, USA.Manhasset, New York, USA; Division of Oral and Maxillofacial Pathology, Department of Dental Medicine, Long Island Jewish Medical Center, New Hyde Park, New York, USA; Department of Oral Biology, School of Dental Medicine, and Department of Biostatistics, State University of New York at Buffalo, Buffalo, New York, USA; Department of Dental Medicine and Medicine, Hofstra North Shore-LIJ School of Medicine, Hempstead, New York, USA; and Microarray Core Facility, University of Texas Southwestern Medical Center, Dallas, Texas, USA.17.in lupus and primary Sjogrens syndrome.","[{'All': 'O'}, {'together,': 'O'}, {'these': 'O'}, {'data': 'O'}, {'suggest': 'O'}, {'salivary': 'O'}, {'B': 'O'}, {'cells': 'O'}, {'have': 'O'}, {'unique': 'O'}, {'repertoire': 'O'}, {'characteristics': 'O'}, {'that': 'O'}, {'likely': 'O'}, {'influence': 'O'}, {'autoantigen': 'O'}, {'binding': 'O'}, {'and': 'O'}, {'contribute': 'O'}, {'to': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'disease': 'I-Entity'}, {'in': 'O'}, {'a': 'O'}, {'tissue-specific': 'O'}, {'manner.Manhasset,': 'O'}, {'New': 'O'}, {'York,': 'O'}, {'USA;': 'O'}, {'Division': 'O'}, {'of': 'O'}, {'Oral': 'O'}, {'and': 'O'}, {'Maxillofacial': 'O'}, {'Pathology,': 'O'}, {'Department': 'O'}, {'of': 'O'}, {'Dental': 'O'}, {'Medicine,': 'O'}]"
Idiopathic LIP is rare; every attempt must be made to diagnose underlying conditions when LIP is diagnosed.,"[{'Idiopathic': 'B-Entity'}, {'LIP': 'I-Entity'}, {'is': 'O'}, {'rare;': 'O'}, {'every': 'O'}, {'attempt': 'O'}, {'must': 'O'}, {'be': 'O'}, {'made': 'O'}, {'to': 'O'}, {'diagnose': 'O'}, {'underlying': 'O'}, {'conditions': 'O'}, {'when': 'O'}, {'LIP': 'I-Entity'}, {'is': 'O'}, {'diagnosed.': 'O'}]"
"In the multivariate analysis, age ‚Äö√¢‚Ä¢25 years and anti-Ro/SSA antibodies at SLE diagnosis were identified as predictors of SLE-SS, while the absence of anti-Ro/SSA, anti-La/SSB and RF seems to be protective (LR- 0.14, 95% CI 0.02, 0.95).","[{'In': 'O'}, {'the': 'O'}, {'multivariate': 'O'}, {'analysis,': 'O'}, {'age': 'O'}, {'‚Äö√¢‚Ä¢25': 'O'}, {'years': 'O'}, {'and': 'O'}, {'anti-Ro/SSA': 'O'}, {'antibodies': 'O'}, {'at': 'O'}, {'SLE': 'I-Entity'}, {'diagnosis': 'O'}, {'were': 'O'}, {'identified': 'O'}, {'as': 'O'}, {'predictors': 'O'}, {'of': 'O'}, {'SLE-SS,': 'B-Entity'}, {'while': 'O'}, {'the': 'O'}, {'absence': 'O'}, {'of': 'O'}, {'anti-Ro/SSA,': 'O'}]"
Anti-CCP antibodies are more specific for RA.Sjogrens syndrome.,"[{'Anti-CCP': 'O'}, {'antibodies': 'O'}, {'are': 'O'}, {'more': 'O'}, {'specific': 'O'}, {'for': 'O'}, {'RA.Sjogrens': 'I-Entity'}, {'syndrome.': 'I-Entity'}]"
We report a 62-year-old woman with a history of Basedow's disease and Sjogren's syndrome who presented with slowly progressive limb muscle weakness over the course of ten years.,"[{'We': 'O'}, {'report': 'O'}, {'a': 'O'}, {'62-year-old': 'O'}, {'woman': 'O'}, {'with': 'O'}, {'a': 'O'}, {'history': 'O'}, {'of': 'O'}, {""Basedow's"": 'B-Entity'}, {'disease': 'I-Entity'}, {'and': 'O'}, {""Sjogren's"": 'B-Entity'}, {'syndrome': 'I-Entity'}, {'who': 'O'}, {'presented': 'O'}, {'with': 'O'}, {'slowly': 'O'}, {'progressive': 'O'}, {'limb': 'O'}, {'muscle': 'B-Entity'}, {'weakness': 'I-Entity'}, {'over': 'O'}, {'the': 'O'}, {'course': 'O'}, {'of': 'O'}, {'ten': 'O'}, {'years.': 'O'}]"
"As a control group, we included 37 consecutive SS patients evaluated by pulmonary CT during the same study period without pulmonary involvement.","[{'As': 'O'}, {'a': 'O'}, {'control': 'O'}, {'group,': 'O'}, {'we': 'O'}, {'included': 'O'}, {'37': 'O'}, {'consecutive': 'O'}, {'SS': 'I-Entity'}, {'patients': 'O'}, {'evaluated': 'O'}, {'by': 'O'}, {'pulmonary': 'O'}, {'CT': 'O'}, {'during': 'O'}, {'the': 'O'}, {'same': 'O'}, {'study': 'O'}, {'period': 'O'}, {'without': 'O'}, {'pulmonary': 'O'}, {'involvement.': 'O'}]"
"A biopsy of the quadriceps femoris muscle provided a diagnosis of myositis based on the finding of muscle fibers of unequal size, nuclear centralization, and inflammatory cell infiltration into muscle fibers.","[{'A': 'O'}, {'biopsy': 'O'}, {'of': 'O'}, {'the': 'O'}, {'quadriceps': 'O'}, {'femoris': 'O'}, {'muscle': 'O'}, {'provided': 'O'}, {'a': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'myositis': 'I-Entity'}, {'based': 'O'}, {'on': 'O'}, {'the': 'O'}, {'finding': 'O'}, {'of': 'O'}, {'muscle': 'O'}, {'fibers': 'O'}, {'of': 'O'}, {'unequal': 'O'}, {'size,': 'O'}, {'nuclear': 'O'}, {'centralization,': 'O'}, {'and': 'O'}, {'inflammatory': 'O'}, {'cell': 'O'}, {'infiltration': 'O'}, {'into': 'O'}, {'muscle': 'O'}, {'fibers.': 'O'}]"
"We also examined the immunohistochemical staining of salivary glands of SS patients with monoclonal antibodies against fascin, CD11c and human leucocyte antigen DR (HLA-DR).","[{'We': 'O'}, {'also': 'O'}, {'examined': 'O'}, {'the': 'O'}, {'immunohistochemical': 'O'}, {'staining': 'O'}, {'of': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'of': 'O'}, {'SS': 'I-Entity'}, {'patients': 'O'}, {'with': 'O'}, {'monoclonal': 'O'}, {'antibodies': 'O'}, {'against': 'O'}, {'fascin,': 'O'}, {'CD11c': 'O'}, {'and': 'O'}, {'human': 'O'}, {'leucocyte': 'O'}, {'antigen': 'O'}, {'DR': 'O'}, {'(HLA-DR).': 'O'}]"
"In pSS, lower total memory B-cells count was associated with longer disease duration (14.3 vs 8.1 years, p‚Äö√Ñ√¢=‚Äö√Ñ√¢0.006) and more active disease profile, as evaluated by the¬¨‚Ä†European League Against Rheumatism (EULAR) Sjogrens Syndrome Disease Activity Index (ESSDAI) (3.1 vs 1.4, p‚Äö√Ñ√¢=‚Äö√Ñ√¢0.043).","[{'In': 'O'}, {'pSS,': 'O'}, {'lower': 'O'}, {'total': 'O'}, {'memory': 'O'}, {'B-cells': 'O'}, {'count': 'O'}, {'was': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'longer': 'O'}, {'disease': 'O'}, {'duration': 'O'}, {'(14.3': 'O'}, {'vs': 'O'}, {'8.1': 'O'}, {'years,': 'O'}, {'p‚Äö√Ñ√¢=‚Äö√Ñ√¢0.006)': 'O'}]"
"She had multiple emergency room visits for persistent muscle pain, generalized weakness, and cardiac arrhythmias.","[{'She': 'O'}, {'had': 'O'}, {'multiple': 'O'}, {'emergency': 'O'}, {'room': 'O'}, {'visits': 'O'}, {'for': 'O'}, {'persistent': 'O'}, {'muscle': 'B-Entity'}, {'pain,': 'I-Entity'}, {'generalized': 'B-Entity'}, {'weakness,': 'I-Entity'}, {'and': 'O'}, {'cardiac': 'B-Entity'}, {'arrhythmias.': 'I-Entity'}]"
Sural nerve biopsy specimens reveal predominantly large fiber loss in sensory ataxic neuropathy and predominantly small fiber loss in painful sensory neuropathy.,"[{'Sural': 'O'}, {'nerve': 'O'}, {'biopsy': 'O'}, {'specimens': 'O'}, {'reveal': 'O'}, {'predominantly': 'O'}, {'large': 'O'}, {'fiber': 'O'}, {'loss': 'O'}, {'in': 'O'}, {'sensory': 'O'}, {'ataxic': 'B-Entity'}, {'neuropathy': 'I-Entity'}, {'and': 'O'}, {'predominantly': 'O'}, {'small': 'O'}, {'fiber': 'O'}, {'loss': 'O'}, {'in': 'O'}, {'painful': 'B-Entity'}, {'sensory': 'I-Entity'}, {'neuropathy.': 'I-Entity'}]"
Age accounted for all apparent relationships between fatty infiltration and fibrosis or reduced saliva flow.,"[{'Age': 'O'}, {'accounted': 'O'}, {'for': 'O'}, {'all': 'O'}, {'apparent': 'O'}, {'relationships': 'O'}, {'between': 'O'}, {'fatty': 'O'}, {'infiltration': 'O'}, {'and': 'O'}, {'fibrosis': 'I-Entity'}, {'or': 'O'}, {'reduced': 'O'}, {'saliva': 'O'}, {'flow.': 'O'}]"
